rc3_delta_id,path,nodi_sha256,comsol_sha256,delta_status,blocking_mismatch,resolution 
G2AC-DELTA-0001,full_chip/dwg_analysis/FULL_CHIP_PRE_EXPERIMENTAL_MODELING_COMPLETION_BRIEF_FOR_EXTERNAL_AI_REVIEW.md,ed96662d03c9b13d94330cd89760f75e3cce86930b16290c778297ca4f7436dc,ed96662d03c9b13d94330cd89760f75e3cce86930b16290c778297ca4f7436dc,MATCH,false,retain as dossier/fingerprint delta; no authorization effect 
G2AC-DELTA-0402,full_chip/dwg_analysis/transported_position_source_outputs_20260621/TPD_SRC_004_W800_D1200_A87_300NM_transported_position_distribution.csv,cf7109ad862548395e9c135bd785df01528f69d75b1afee10c20068c73b4966b,cf7109ad862548395e9c135bd785df01528f69d75b1afee10c20068c73b4966b,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0403,roadmap/154_NODI_COMSOL_launch_review_contract_handoff_20260617.md,1146228106632da91f6f72f6de625e453e33c0f3f3a5ed397db5ce0108336636,1146228106632da91f6f72f6de625e453e33c0f3f3a5ed397db5ce0108336636,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0404,roadmap/155_NODI_COMSOL_report154_review_integration_overlay_20260617.md,bc69af2c650abc1edccfa325763196417617aa8fa928e61da5881c9d9fe68184,bc69af2c650abc1edccfa325763196417617aa8fa928e61da5881c9d9fe68184,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0405,roadmap/AS_IS_TO_BE_STATUS.md,e880fe763201d0f0e1c90d612ddf9a985f57de6d23456a79e57d2db651821428,e880fe763201d0f0e1c90d612ddf9a985f57de6d23456a79e57d2db651821428,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0406,roadmap/CHI_SELECTED_BRIDGE_DRY_READINESS_REPORT_20260617.md,b9eb6473ece2635d47acb7dcdb9c0a7573dacc8d185380610ac49a23996cc509,b9eb6473ece2635d47acb7dcdb9c0a7573dacc8d185380610ac49a23996cc509,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0407,roadmap/CLOGGING_EVENT_TREE_AND_LOCAL_Q_SCOPE_PACKET_20260621.md,96f0d9e497901ec0252ba2b3426e05cc809c7c2c37a2211e83424982296bc0ea,96f0d9e497901ec0252ba2b3426e05cc809c7c2c37a2211e83424982296bc0ea,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0408,roadmap/COMSOL_GATE2A_NODI_BINDING_BLOCKERS_20260627.csv,a76c5bd41a070e19f12451d6378881e12762c2371cf53896043a4a3806167a7b,a76c5bd41a070e19f12451d6378881e12762c2371cf53896043a4a3806167a7b,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0409,roadmap/COMSOL_GATE2A_NODI_BINDING_CROSSWALK_20260627.csv,8ee93881e2bb39ecc19b59ce5637408576d0d83b1590ef103c56b94cadd95465,8ee93881e2bb39ecc19b59ce5637408576d0d83b1590ef103c56b94cadd95465,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0410,roadmap/COMSOL_GATE2A_NODI_BINDING_MANIFEST_20260627.csv,ea9c49b186fd1be774f8ce008a2dc2fcc0cebbe5044c148b6b64a725a6ab3a80,ea9c49b186fd1be774f8ce008a2dc2fcc0cebbe5044c148b6b64a725a6ab3a80,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0411,roadmap/COMSOL_GATE2A_NODI_BINDING_PACKET_20260627.md,0752f16a591b056142bef6e88368c5df352a71f59dfab998d9ce81f796312f28,0752f16a591b056142bef6e88368c5df352a71f59dfab998d9ce81f796312f28,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0412,roadmap/COMSOL_GATE2A_NODI_BINDING_VALIDATION_20260627.csv,e24236c2bba41474ddbab49c62f69dbcae48c26209dc70440e08e2cc407ea66f,e24236c2bba41474ddbab49c62f69dbcae48c26209dc70440e08e2cc407ea66f,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0413,roadmap/COMSOL_GATE2A_QCH_PROVENANCE_ONLY_EXPORT_20260627.csv,2f375adf48640b44ffb2a7919da4efa0502cfaeb5f5f0b22fe94268f2722a3a6,2f375adf48640b44ffb2a7919da4efa0502cfaeb5f5f0b22fe94268f2722a3a6,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0414,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,8b14a5b0f56107d496d385861028706f2eef3229ecb32b975ffadc1ad8d4b554,8b14a5b0f56107d496d385861028706f2eef3229ecb32b975ffadc1ad8d4b554,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0415,roadmap/COMSOL_GATE2B_NODI_CONTEXT_ONLY_SUPPORT_PACKET_20260627.md,c6ab4e02ef653f9a1007c99ac4b35044f857da22637e2a23e2ed95fc373f226d,c6ab4e02ef653f9a1007c99ac4b35044f857da22637e2a23e2ed95fc373f226d,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0416,roadmap/COMSOL_GATE2B_NODI_QUARANTINE_REVIEW_ONLY_ROWS_20260627.csv,ded8fba223f1213a0bcceb0defc46a21c9b0c978f7af0418f03865ed0049c11f,ded8fba223f1213a0bcceb0defc46a21c9b0c978f7af0418f03865ed0049c11f,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0417,roadmap/COMSOL_GATE2B_QCH_FORMAL_SIDECAR_REQUIREMENTS_20260627.md,308c2069ce2e2dae6b8ccb36ca639a4d7d1866443bd6e88dfe6419b2a77247f7,308c2069ce2e2dae6b8ccb36ca639a4d7d1866443bd6e88dfe6419b2a77247f7,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0418,roadmap/COMSOL_GATE2B_TPD_BINDING_REPAIR_PLAN_20260627.csv,494898651a978e17c279c2a5d74c43dfd6829c28ca6dc59a71e8ef4af5096183,494898651a978e17c279c2a5d74c43dfd6829c28ca6dc59a71e8ef4af5096183,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0419,roadmap/COMSOL_GATE2C_BINDING_ALIGNMENT_ERRATA_20260628.md,f2627a1223a0eee7854f95bd18b7667bb13230bd8d58e1915c47d6f14343369d,f2627a1223a0eee7854f95bd18b7667bb13230bd8d58e1915c47d6f14343369d,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0420,roadmap/COMSOL_GATE2C_BINDING_ALIGNMENT_MANIFEST_20260628.csv,129ea0dd1605f7450b02323f5ebf72e0e34b3acb47cb6c57e9c16eea684ff4af,129ea0dd1605f7450b02323f5ebf72e0e34b3acb47cb6c57e9c16eea684ff4af,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0421,roadmap/COMSOL_GATE2C_BINDING_ALIGNMENT_MASTER_PACKET_20260628.md,288ad84de5bb59a54a77ac0edf57a49b15f1b4f9c0777f75056df968997984d1,288ad84de5bb59a54a77ac0edf57a49b15f1b4f9c0777f75056df968997984d1,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0422,roadmap/COMSOL_GATE2C_BINDING_ALIGNMENT_VALIDATION_20260628.csv,d77ea313a0523da20071718e5b23b7302a93a29648d26720eb96ed6627c5189c,d77ea313a0523da20071718e5b23b7302a93a29648d26720eb96ed6627c5189c,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0423,roadmap/COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CANDIDATE_20260628.csv,e8e72720ad3f4102ff421d4a79c862e57cd3cbe6e4dcd90fe1033ae10b56296b,e8e72720ad3f4102ff421d4a79c862e57cd3cbe6e4dcd90fe1033ae10b56296b,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0424,roadmap/COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CANDIDATE_20260628.md,f9ab3319ca3f9e0e9a4a16dafa2d96812216d35570fef3b230742be5e5a1fbc9,f9ab3319ca3f9e0e9a4a16dafa2d96812216d35570fef3b230742be5e5a1fbc9,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0425,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_20260628.csv,738fa97b9cb9f230a8b1f6b96a50afd162199267648e7c8a905dab7c636cd41e,738fa97b9cb9f230a8b1f6b96a50afd162199267648e7c8a905dab7c636cd41e,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0426,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,1dad921de30511c166a701a83b236755f1fc70c7e92b669dde3ccec9784c1e1a,1dad921de30511c166a701a83b236755f1fc70c7e92b669dde3ccec9784c1e1a,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0427,roadmap/COMSOL_GATE2C_QCH_FORMAL_SIDECAR_FEASIBILITY_GAP_20260628.md,40f7d11533861e33c64b70df2bb8da33d44147f360f74ee56fa94c9dded48d6d,40f7d11533861e33c64b70df2bb8da33d44147f360f74ee56fa94c9dded48d6d,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0428,roadmap/COMSOL_GATE2C_QCH_FORMAL_SIDECAR_TEMPLATE_20260628.csv,2c6eb1b242cf1aa734f277cce04c527c5444785a69665a7aa940ac7b87d6e9d4,2c6eb1b242cf1aa734f277cce04c527c5444785a69665a7aa940ac7b87d6e9d4,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0429,roadmap/COMSOL_GATE2C_REDUCED_SCOPE_DECISION_PACKET_20260628.md,5e4d907e450417f727578ee8fd779ec146a110e9bef12b53bb2b911f37497d69,5e4d907e450417f727578ee8fd779ec146a110e9bef12b53bb2b911f37497d69,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0430,roadmap/COMSOL_GATE2C_REDUCED_SCOPE_DECISION_TABLE_20260628.csv,6c5d07dbd98b1cba08851bb2dbe190fbf956c871cd81a039cbfb9c18e03a02e3,6c5d07dbd98b1cba08851bb2dbe190fbf956c871cd81a039cbfb9c18e03a02e3,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0431,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,be284ef9b5e3056df80b3f834c82d50d1248bf3577c3b001ed8a22a319de1918,be284ef9b5e3056df80b3f834c82d50d1248bf3577c3b001ed8a22a319de1918,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0432,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_PACKET_20260628.md,a211a8a4d86d90e1d53553cabd07d047aacdf1ec51238db9d6d8f1e795692aac,a211a8a4d86d90e1d53553cabd07d047aacdf1ec51238db9d6d8f1e795692aac,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0433,roadmap/COMSOL_GATE2D_REDUCED_SCOPE_CONTEXT_ONLY_CANDIDATE_20260628.csv,5297f1c81e5c498edaf1bd0c23eda03ec377b7194881366d568433595f2af41f,5297f1c81e5c498edaf1bd0c23eda03ec377b7194881366d568433595f2af41f,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0434,roadmap/COMSOL_GATE2D_REDUCED_SCOPE_CONTEXT_ONLY_CANDIDATE_PACKET_20260628.md,c88a213c7ac8f98dac0289553fe20ca8605dd30a4db40f46e5b73ef73f680ffd,c88a213c7ac8f98dac0289553fe20ca8605dd30a4db40f46e5b73ef73f680ffd,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0435,roadmap/COMSOL_GATE2E_EDGE4_EDGE20_MINIMAL_DELIVERABLE_PACKET_20260628.md,17350fecacb3b319817ff8fe9a7a777d6f0f4374b7330334b8ce18fe55bb67a1,17350fecacb3b319817ff8fe9a7a777d6f0f4374b7330334b8ce18fe55bb67a1,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0436,roadmap/COMSOL_GATE2E_EDGE4_EDGE20_MINIMAL_DELIVERABLE_SKELETON_20260628.csv,287ea01ed8ec6368f677398b72f4e73332994157200b268b832b61df5443a984,287ea01ed8ec6368f677398b72f4e73332994157200b268b832b61df5443a984,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0437,roadmap/COMSOL_GATE2E_EDGE4_EDGE20_POLICY_EVIDENCE_REQUIREMENTS_20260628.csv,42f5c79ab8b5ab95856f4217d61d97642be764ab9a413c2d1c51f986197bd5be,42f5c79ab8b5ab95856f4217d61d97642be764ab9a413c2d1c51f986197bd5be,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0438,roadmap/COMSOL_GATE2E_EDGE4_EDGE20_POLICY_REVIEW_PACKET_20260628.md,57ea0b3bfd3a11d614b757c41374a20dca568cd5a224ee2ee6d47c4aff5f6482,57ea0b3bfd3a11d614b757c41374a20dca568cd5a224ee2ee6d47c4aff5f6482,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0439,roadmap/COMSOL_GATE2E_EXPANSION_WORKSTREAM_MASTER_PLAN_20260628.md,6183decc9d9eac30f5ab591141d10bc087c9acd9b6885cd75fc5a2cae00d17ce,6183decc9d9eac30f5ab591141d10bc087c9acd9b6885cd75fc5a2cae00d17ce,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0440,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,0d2d87056d7ab9fdad858d59b472949d42f79e25c3c92f1ac8b8b8987a8401c8,0d2d87056d7ab9fdad858d59b472949d42f79e25c3c92f1ac8b8b8987a8401c8,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0441,roadmap/COMSOL_GATE2E_QCH_FORMAL_SIDECAR_MINIMAL_PACKET_20260628.md,71de6f010dc4da1522211ec0093abaf60b68774a04b7aacb696c574c78a5fa67,71de6f010dc4da1522211ec0093abaf60b68774a04b7aacb696c574c78a5fa67,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0442,roadmap/COMSOL_GATE2E_QCH_FORMAL_SIDECAR_MINIMAL_TEMPLATE_20260628.csv,c916e048e3c1db27c7c84cf3931c36fb79eec8d05e52aef2365dbab92e5fb5e8,c916e048e3c1db27c7c84cf3931c36fb79eec8d05e52aef2365dbab92e5fb5e8,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0443,roadmap/COMSOL_GATE2E_QCH_FORMAL_SIDECAR_MOCK_GAP_ROWS_20260628.csv,2b4aff693cd1f833620e04a0211204e499acd036704d8093372ee8419c2df371,2b4aff693cd1f833620e04a0211204e499acd036704d8093372ee8419c2df371,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0444,roadmap/COMSOL_GATE2E_QCH_FORMAL_SIDECAR_PREFLIGHT_PACKET_20260628.md,dda174dc87e60076f0bc9f902bea913b342da5a728cffab266298d7cddb8261e,dda174dc87e60076f0bc9f902bea913b342da5a728cffab266298d7cddb8261e,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0445,roadmap/COMSOL_GATE2E_QCH_FORMAL_SIDECAR_RECEIPT_REQUIREMENTS_20260628.csv,89663dcfb4bf640305523438bcbc360f11487912433d0d19d86a0c9caffa3f9e,89663dcfb4bf640305523438bcbc360f11487912433d0d19d86a0c9caffa3f9e,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0446,roadmap/COMSOL_GATE2E_TPD_BINDING_REPAIR_MINIMAL_PACKET_20260628.md,946ee81b29d01a5ced0311b6ba42e638b3785b815eb133fbdfa7f986579684c3,946ee81b29d01a5ced0311b6ba42e638b3785b815eb133fbdfa7f986579684c3,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0447,roadmap/COMSOL_GATE2E_TPD_BINDING_REPAIR_MINIMAL_SKELETON_20260628.csv,95bbe32983ee35fae8f7b793ae88b346a78a2434e0ee8683b33d36a851edfd5e,95bbe32983ee35fae8f7b793ae88b346a78a2434e0ee8683b33d36a851edfd5e,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0448,roadmap/COMSOL_GATE2E_TPD_BINDING_REPAIR_PACKET_20260628.md,926fb3d236cfbc38636075ee541a4c4faee7c9148ba39a6530260b98273ad75c,926fb3d236cfbc38636075ee541a4c4faee7c9148ba39a6530260b98273ad75c,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0449,roadmap/COMSOL_GATE2E_TPD_BINDING_REPAIR_REQUIREMENTS_20260628.csv,c2f8a1b7741f1cf9cf33b524247f4130b60af25f85337fe81e35c37c4140eb5a,c2f8a1b7741f1cf9cf33b524247f4130b60af25f85337fe81e35c37c4140eb5a,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0450,roadmap/COMSOL_GATE2F_EDGE4_EDGE20_REVIEW_EVIDENCE_CANDIDATE_20260628.csv,5b2cbc6faf60d8992065e2e369890c1f911ec8e33c8e152bb545dbd4781ff6a1,5b2cbc6faf60d8992065e2e369890c1f911ec8e33c8e152bb545dbd4781ff6a1,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0451,roadmap/COMSOL_GATE2F_EDGE4_EDGE20_REVIEW_EVIDENCE_PACKET_20260628.md,8b900918d2a460f504de60b8de7b914e0543ee47dd5c9ad529c99919131313c3,8b900918d2a460f504de60b8de7b914e0543ee47dd5c9ad529c99919131313c3,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0452,roadmap/COMSOL_GATE2F_EDGE_EXCLUSIONS_CARRY_FORWARD_20260628.csv,181b38b507ca7d8f71a33bf7abe7a46245c573d60f8b80fd92080ba81c6d5225,181b38b507ca7d8f71a33bf7abe7a46245c573d60f8b80fd92080ba81c6d5225,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0453,roadmap/COMSOL_GATE2F_EDGE_LOSS_ERROR_SEMANTICS_CANDIDATE_20260628.csv,0bd6752fb6add30aa7fd322d4dc71d0496cf422736e91c7ba745ec920b9f4f8e,0bd6752fb6add30aa7fd322d4dc71d0496cf422736e91c7ba745ec920b9f4f8e,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0454,roadmap/COMSOL_GATE2F_EDGE_LOSS_ERROR_SEMANTICS_PACKET_20260628.md,eedf051df2898821cc6b109b7ab8bd54ec546164da43d5dae294363948d9fee9,eedf051df2898821cc6b109b7ab8bd54ec546164da43d5dae294363948d9fee9,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0455,roadmap/COMSOL_GATE2F_EDGE_REVIEW_EVIDENCE_MANIFEST_20260628.csv,bfbc6cf06f45466369806b007879d80ffee8698fb5cff77a3f039e0b7e3903ef,bfbc6cf06f45466369806b007879d80ffee8698fb5cff77a3f039e0b7e3903ef,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0456,roadmap/COMSOL_GATE2F_EDGE_REVIEW_EVIDENCE_MASTER_PACKET_20260628.md,a2285ba4348a8297cfe669759d4b70ec00c8eadd00c5683512833e0dd9b47772,a2285ba4348a8297cfe669759d4b70ec00c8eadd00c5683512833e0dd9b47772,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0457,roadmap/COMSOL_GATE2F_EDGE_REVIEW_EVIDENCE_VALIDATION_20260628.csv,70a339d27106bcd3b69c785e2d39d7ba63d10a5283fd27692a5e0a5aea5e26a3,70a339d27106bcd3b69c785e2d39d7ba63d10a5283fd27692a5e0a5aea5e26a3,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0458,roadmap/COMSOL_GATE2G_EDGE4_EDGE20_STRUCTURAL_COVERAGE_PROOF_20260628.csv,b2669790e6915a6a10ec26a91057911f66d6eb0fb5a2841b2e1f47df254e492f,b2669790e6915a6a10ec26a91057911f66d6eb0fb5a2841b2e1f47df254e492f,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0459,roadmap/COMSOL_GATE2G_EDGE4_EDGE20_STRUCTURAL_COVERAGE_PROOF_PACKET_20260628.md,6fdaa42431277041c07cb8f995f3adcf4205d239a92db814500d9f55bb88f8e9,6fdaa42431277041c07cb8f995f3adcf4205d239a92db814500d9f55bb88f8e9,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0460,roadmap/COMSOL_GATE2G_EDGE_BLOCKER_CARRY_FORWARD_20260628.csv,9132ba874bfd6a172f52d6c7b15ac0f148174304dfd1f763a2daf130ebb7f39a,9132ba874bfd6a172f52d6c7b15ac0f148174304dfd1f763a2daf130ebb7f39a,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0461,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MANIFEST_20260628.csv,716cc56051eff3a539f361a475d84837b829fe72c3fce168c5c46fa2699a20d2,716cc56051eff3a539f361a475d84837b829fe72c3fce168c5c46fa2699a20d2,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0462,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,aa0c9f1bf1540c53265ed6edca594a30617660906c231125c109989924b4d01b,aa0c9f1bf1540c53265ed6edca594a30617660906c231125c109989924b4d01b,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0463,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_REQUIREMENTS_20260628.csv,5c985eda1d20f4da91892f5d50e06045e9f7614aef13845cc7c8c6b1a92b7b6e,5c985eda1d20f4da91892f5d50e06045e9f7614aef13845cc7c8c6b1a92b7b6e,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0464,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_REQUIREMENTS_PACKET_20260628.md,64b24b44778c9dc2f161be09df84ecc64af0512d1513a79cb04f6ae2e6c7ab21,64b24b44778c9dc2f161be09df84ecc64af0512d1513a79cb04f6ae2e6c7ab21,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0465,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_VALIDATION_20260628.csv,3f84a59f18497a9cafa2ba67f8c0ae5a188f2b1dd782362cb264a4077920963d,3f84a59f18497a9cafa2ba67f8c0ae5a188f2b1dd782362cb264a4077920963d,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0466,roadmap/COMSOL_GATE2G_EDGE_NODI_RECEIPT_SUPPORT_20260628.csv,57996931a20e531ae621fda8d4928dae4ab83f0502116deb66d2876c85b8f024,57996931a20e531ae621fda8d4928dae4ab83f0502116deb66d2876c85b8f024,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0467,roadmap/COMSOL_GATE2G_EDGE_POLICY_OPTION_MATRIX_20260628.csv,a7f5e551a55863a6c4f7b2534a53e38d9a4ad7f65c020b0881525be886d46594,a7f5e551a55863a6c4f7b2534a53e38d9a4ad7f65c020b0881525be886d46594,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0468,roadmap/COMSOL_GATE2H_EDGE20_RESOLVED_EVIDENCE_CONTRACT_20260628.csv,5f20a1f92299304dbd54153cae36afd37f3b3b01e28e186e6bce04761bc66f42,5f20a1f92299304dbd54153cae36afd37f3b3b01e28e186e6bce04761bc66f42,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0469,roadmap/COMSOL_GATE2H_EDGE20_RESOLVED_EVIDENCE_CONTRACT_PACKET_20260628.md,8c8f64d2af36dd484ba3792d1c90b465736bcd16383f9d93d3152a22d53d9a84,8c8f64d2af36dd484ba3792d1c90b465736bcd16383f9d93d3152a22d53d9a84,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0470,roadmap/COMSOL_GATE2H_EDGE20_RESOLVED_EVIDENCE_GAP_REGISTER_20260628.csv,a704b77d27dc175171f2df75156ce9341686e6100e6bc492e792b5b3553f5919,a704b77d27dc175171f2df75156ce9341686e6100e6bc492e792b5b3553f5919,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0471,roadmap/COMSOL_GATE2H_EDGE_CLOSURE_EVIDENCE_AVAILABILITY_VALIDATION_20260628.csv,6f13e712c93092a0bee028a948569eef4eba84a0671380da12a15da19166d2ee,6f13e712c93092a0bee028a948569eef4eba84a0671380da12a15da19166d2ee,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0472,roadmap/COMSOL_GATE2H_EDGE_DIAGNOSTIC_CHECK_DEFINITIONS_PACKET_20260628.md,a6fe7dc667690a2b07ddcfb454b283cb5bd88631c9b898345112a01c79b6137f,a6fe7dc667690a2b07ddcfb454b283cb5bd88631c9b898345112a01c79b6137f,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0473,roadmap/COMSOL_GATE2H_EDGE_EXISTING_EVIDENCE_AVAILABILITY_AUDIT_20260628.csv,ce545d7c5d1647aa3bc63671d79574c13a3b29a693de8fb453fba5ae5e2fdff5,ce545d7c5d1647aa3bc63671d79574c13a3b29a693de8fb453fba5ae5e2fdff5,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0474,roadmap/COMSOL_GATE2H_EDGE_EXISTING_EVIDENCE_AVAILABILITY_PACKET_20260628.md,d17329deef0eafc018d613b7db1894f75e783c14a77ea41a1e55452bc87e59cc,d17329deef0eafc018d613b7db1894f75e783c14a77ea41a1e55452bc87e59cc,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0475,roadmap/COMSOL_GATE2H_EDGE_MONOTONICITY_CONSERVATIVENESS_REPRO_CHECKS_20260628.csv,8244df1ec112fb1b2012a20d2ce9fe38406d32f6998a98dd8493a6285061cad7,8244df1ec112fb1b2012a20d2ce9fe38406d32f6998a98dd8493a6285061cad7,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0476,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MANIFEST_20260628.csv,f10aa4d353557ee72395bf1ca9ab91c12d41a59642b602c29a7eb8b3c0b1d4b9,f10aa4d353557ee72395bf1ca9ab91c12d41a59642b602c29a7eb8b3c0b1d4b9,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0477,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,2a49ea0e1a9f7adc2c711e40cd028ce124c5a9b035ed561c83ced7dd9ab05f4c,2a49ea0e1a9f7adc2c711e40cd028ce124c5a9b035ed561c83ced7dd9ab05f4c,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
G2AC-DELTA-0478,roadmap/COMSOL_GATE2H_NON_EDGE_CARRY_FORWARD_AND_HOOKS_20260628.csv,6c2217c188505b26a053f0ac6cf572e4c8dbf3cac058cf545efbec2246caf25b,6c2217c188505b26a053f0ac6cf572e4c8dbf3cac058cf545efbec2246caf25b,MATCH,false,retain as dossier/fingerprint delta; no authorization effect
