synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,stage_id,source_route_id_nodi,weighting_mode,candidate_envelope_route_id_nodi,source_W_nominal_nm,candidate_envelope_W_top_nm,W_top_nm,width_delta_vs_candidate_nm,width_context,weighted_event_rows,leading_mass_window_context,leading_peak_contribution_window_context,leading_snr_contribution_window_context,mean_weighted_peak_contribution,mean_weighted_local_snr_contribution,mean_weighted_selected_annulus_fraction
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-comsol_residence_fraction-W960,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,comsol_residence_fraction,660/W880/D900,800,880,960,80,above_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,394.9447307883327,610785.4827810881,0.1050587630707629
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-uniform_edge_mass-W960,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,uniform_edge_mass,660/W880/D900,800,880,960,80,above_boundary_anchor_width,39,0p5_0p8,0p4_0p7,0p4_0p7,413.3718782279038,638068.3558281275,0.11153846153846154
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-comsol_outlet_flux_fraction-W687,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,comsol_outlet_flux_fraction,404/W607/D1200,500,607,687,80,extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,86.13967550360503,158099.20012054953,0.06816739423511935
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-comsol_residence_fraction-W687,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,comsol_residence_fraction,404/W607/D1200,500,607,687,80,extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,126.15611495997659,231375.52186926128,0.10227614840909587
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-uniform_edge_mass-W687,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,uniform_edge_mass,404/W607/D1200,500,607,687,80,extension_anchor_width,39,0p5_0p8,0p4_0p7,0p4_0p7,132.0334910766447,241959.66950814973,0.11025641025641027
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-comsol_outlet_flux_fraction-W707,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,comsol_outlet_flux_fraction,404/W607/D1200,500,607,707,100,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,86.81496596238695,162688.5271072846,0.0672769754816849
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-comsol_residence_fraction-W707,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,comsol_residence_fraction,404/W607/D1200,500,607,707,100,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,127.16327643018606,238319.60950864828,0.09970167249094197
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-uniform_edge_mass-W707,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,uniform_edge_mass,404/W607/D1200,500,607,707,100,above_extension_anchor_width,39,0p5_0p8,0p6_0p9,0p5_0p8,133.10780017314053,249288.31734741162,0.10705128205128207
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-comsol_outlet_flux_fraction-W727,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,comsol_outlet_flux_fraction,404/W607/D1200,500,607,727,120,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,87.31887424655464,162632.71198528362,0.0809299357194916
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-comsol_residence_fraction-W727,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,comsol_residence_fraction,404/W607/D1200,500,607,727,120,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,127.88912215341504,238147.10987091367,0.11646683724438049
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-uniform_edge_mass-W727,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,uniform_edge_mass,404/W607/D1200,500,607,727,120,above_extension_anchor_width,39,0p5_0p8,0p4_0p7,0p6_0p9,133.84624885501205,249600.70061059817,0.1217948717948718
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-comsol_outlet_flux_fraction-W747,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,comsol_outlet_flux_fraction,404/W607/D1200,500,607,747,140,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,87.86090112670824,167808.83116841628,0.07793487949190049
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-comsol_residence_fraction-W747,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,comsol_residence_fraction,404/W607/D1200,500,607,747,140,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,128.69659968052162,244624.71698356312,0.11333460913634447
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-uniform_edge_mass-W747,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,uniform_edge_mass,404/W607/D1200,500,607,747,140,above_extension_anchor_width,39,0p5_0p8,0p5_0p8,0p4_0p7,134.70725357419838,254424.5938594184,0.1173076923076923
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-comsol_outlet_flux_fraction-W767,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,comsol_outlet_flux_fraction,404/W607/D1200,500,607,767,160,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,88.36284209104451,164972.23825815975,0.07619003556515577
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-comsol_residence_fraction-W767,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,comsol_residence_fraction,404/W607/D1200,500,607,767,160,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,129.42620882997062,242639.17741890895,0.11227969706007813
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D1200-uniform_edge_mass-W767,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D1200,uniform_edge_mass,404/W607/D1200,500,607,767,160,above_extension_anchor_width,39,0p5_0p8,0p4_0p7,0p6_0p9,135.4677589755565,255188.51902689264,0.11987179487179489
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D900-comsol_outlet_flux_fraction-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D900,comsol_outlet_flux_fraction,404/W580/D900,500,580,660,80,extension_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,65.84742169492084,124776.1848912145,0.06035579632498536
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D900-comsol_residence_fraction-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D900,comsol_residence_fraction,404/W580/D900,500,580,660,80,extension_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,110.64654824559588,210397.63017594337,0.10029669506359093
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W500_D900-uniform_edge_mass-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W500/D900,uniform_edge_mass,404/W580/D900,500,580,660,80,extension_anchor_width,26,0p5_0p8,0p5_0p8,0p6_0p9,129.723120477671,248742.7811028539,0.11730769230769232
