combined_id,source_side,mutation_id,mutation_family,workstream,expected_result,observed_result,unexpected_pass,forbidden_promotion,mutation_type 
G5F-COMBINED-1115,COMSOL_GATE4G,G4G-MUT-0355,nodi_emulator_rule_downgrade_attempt+accepted_expansion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1116,COMSOL_GATE4G,G4G-MUT-0356,nodi_emulator_rule_downgrade_attempt+accepted_expansion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1117,COMSOL_GATE4G,G4G-MUT-0357,nodi_emulator_rule_downgrade_attempt+accepted_expansion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1118,COMSOL_GATE4G,G4G-MUT-0358,nodi_emulator_rule_downgrade_attempt+accepted_expansion_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1119,COMSOL_GATE4G,G4G-MUT-0359,nodi_emulator_rule_downgrade_attempt+accepted_expansion_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1120,COMSOL_GATE4G,G4G-MUT-0360,nodi_emulator_rule_downgrade_attempt+accepted_expansion_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1121,COMSOL_GATE4G,G4G-MUT-0361,nodi_emulator_rule_downgrade_attempt+q_ch_weighting_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1122,COMSOL_GATE4G,G4G-MUT-0362,nodi_emulator_rule_downgrade_attempt+q_ch_weighting_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1123,COMSOL_GATE4G,G4G-MUT-0363,nodi_emulator_rule_downgrade_attempt+q_ch_weighting_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1124,COMSOL_GATE4G,G4G-MUT-0364,nodi_emulator_rule_downgrade_attempt+q_ch_weighting_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1125,COMSOL_GATE4G,G4G-MUT-0365,nodi_emulator_rule_downgrade_attempt+q_ch_weighting_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1126,COMSOL_GATE4G,G4G-MUT-0366,nodi_emulator_rule_downgrade_attempt+q_ch_weighting_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1127,COMSOL_GATE4G,G4G-MUT-0367,nodi_emulator_rule_downgrade_attempt+q_ch_eta_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1128,COMSOL_GATE4G,G4G-MUT-0368,nodi_emulator_rule_downgrade_attempt+q_ch_eta_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1129,COMSOL_GATE4G,G4G-MUT-0369,nodi_emulator_rule_downgrade_attempt+q_ch_eta_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1130,COMSOL_GATE4G,G4G-MUT-0370,nodi_emulator_rule_downgrade_attempt+q_ch_eta_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1131,COMSOL_GATE4G,G4G-MUT-0371,nodi_emulator_rule_downgrade_attempt+q_ch_eta_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1132,COMSOL_GATE4G,G4G-MUT-0372,nodi_emulator_rule_downgrade_attempt+q_ch_eta_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1133,COMSOL_GATE4G,G4G-MUT-0373,nodi_emulator_rule_downgrade_attempt+chi_selected_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1134,COMSOL_GATE4G,G4G-MUT-0374,nodi_emulator_rule_downgrade_attempt+chi_selected_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1135,COMSOL_GATE4G,G4G-MUT-0375,nodi_emulator_rule_downgrade_attempt+chi_selected_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1136,COMSOL_GATE4G,G4G-MUT-0376,nodi_emulator_rule_downgrade_attempt+chi_selected_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1137,COMSOL_GATE4G,G4G-MUT-0377,nodi_emulator_rule_downgrade_attempt+chi_selected_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1138,COMSOL_GATE4G,G4G-MUT-0378,nodi_emulator_rule_downgrade_attempt+chi_selected_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1139,COMSOL_GATE4G,G4G-MUT-0379,nodi_emulator_rule_downgrade_attempt+JRC_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1140,COMSOL_GATE4G,G4G-MUT-0380,nodi_emulator_rule_downgrade_attempt+JRC_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1141,COMSOL_GATE4G,G4G-MUT-0381,nodi_emulator_rule_downgrade_attempt+JRC_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1142,COMSOL_GATE4G,G4G-MUT-0382,nodi_emulator_rule_downgrade_attempt+JRC_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1143,COMSOL_GATE4G,G4G-MUT-0383,nodi_emulator_rule_downgrade_attempt+JRC_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1144,COMSOL_GATE4G,G4G-MUT-0384,nodi_emulator_rule_downgrade_attempt+JRC_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1145,COMSOL_GATE4G,G4G-MUT-0385,nodi_emulator_rule_downgrade_attempt+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1146,COMSOL_GATE4G,G4G-MUT-0386,nodi_emulator_rule_downgrade_attempt+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1147,COMSOL_GATE4G,G4G-MUT-0387,nodi_emulator_rule_downgrade_attempt+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1148,COMSOL_GATE4G,G4G-MUT-0388,nodi_emulator_rule_downgrade_attempt+numeric_bound_invented,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1149,COMSOL_GATE4G,G4G-MUT-0389,nodi_emulator_rule_downgrade_attempt+numeric_bound_invented,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1150,COMSOL_GATE4G,G4G-MUT-0390,nodi_emulator_rule_downgrade_attempt+numeric_bound_invented,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1151,COMSOL_GATE4G,G4G-MUT-0391,nodi_emulator_rule_downgrade_attempt+formal_qch_sidecar_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1152,COMSOL_GATE4G,G4G-MUT-0392,nodi_emulator_rule_downgrade_attempt+formal_qch_sidecar_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1153,COMSOL_GATE4G,G4G-MUT-0393,nodi_emulator_rule_downgrade_attempt+formal_qch_sidecar_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1154,COMSOL_GATE4G,G4G-MUT-0394,nodi_emulator_rule_downgrade_attempt+formal_qch_sidecar_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1155,COMSOL_GATE4G,G4G-MUT-0395,nodi_emulator_rule_downgrade_attempt+formal_qch_sidecar_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1156,COMSOL_GATE4G,G4G-MUT-0396,nodi_emulator_rule_downgrade_attempt+formal_qch_sidecar_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1157,COMSOL_GATE4G,G4G-MUT-0397,nodi_emulator_rule_downgrade_attempt+edge_policy_approved_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1158,COMSOL_GATE4G,G4G-MUT-0398,nodi_emulator_rule_downgrade_attempt+edge_policy_approved_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1159,COMSOL_GATE4G,G4G-MUT-0399,nodi_emulator_rule_downgrade_attempt+edge_policy_approved_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1160,COMSOL_GATE4G,G4G-MUT-0400,nodi_emulator_rule_downgrade_attempt+edge_policy_approved_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1161,COMSOL_GATE4G,G4G-MUT-0401,nodi_emulator_rule_downgrade_attempt+edge_policy_approved_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1162,COMSOL_GATE4G,G4G-MUT-0402,nodi_emulator_rule_downgrade_attempt+edge_policy_approved_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1163,COMSOL_GATE4G,G4G-MUT-0403,nodi_emulator_rule_downgrade_attempt+binding_220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1164,COMSOL_GATE4G,G4G-MUT-0404,nodi_emulator_rule_downgrade_attempt+binding_220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1165,COMSOL_GATE4G,G4G-MUT-0405,nodi_emulator_rule_downgrade_attempt+binding_220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1166,COMSOL_GATE4G,G4G-MUT-0406,nodi_emulator_rule_downgrade_attempt+binding_220_auto_map,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1167,COMSOL_GATE4G,G4G-MUT-0407,nodi_emulator_rule_downgrade_attempt+binding_220_auto_map,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1168,COMSOL_GATE4G,G4G-MUT-0408,nodi_emulator_rule_downgrade_attempt+binding_220_auto_map,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1169,COMSOL_GATE4G,G4G-MUT-0409,nodi_emulator_rule_downgrade_attempt+binding_D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1170,COMSOL_GATE4G,G4G-MUT-0410,nodi_emulator_rule_downgrade_attempt+binding_D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1171,COMSOL_GATE4G,G4G-MUT-0411,nodi_emulator_rule_downgrade_attempt+binding_D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1172,COMSOL_GATE4G,G4G-MUT-0412,nodi_emulator_rule_downgrade_attempt+binding_D1200_borrow_D900,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1173,COMSOL_GATE4G,G4G-MUT-0413,nodi_emulator_rule_downgrade_attempt+binding_D1200_borrow_D900,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1174,COMSOL_GATE4G,G4G-MUT-0414,nodi_emulator_rule_downgrade_attempt+binding_D1200_borrow_D900,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1175,COMSOL_GATE4G,G4G-MUT-0415,nodi_emulator_rule_downgrade_attempt+binding_missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1176,COMSOL_GATE4G,G4G-MUT-0416,nodi_emulator_rule_downgrade_attempt+binding_missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1177,COMSOL_GATE4G,G4G-MUT-0417,nodi_emulator_rule_downgrade_attempt+binding_missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1178,COMSOL_GATE4G,G4G-MUT-0418,nodi_emulator_rule_downgrade_attempt+binding_missing_NODI_view,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1179,COMSOL_GATE4G,G4G-MUT-0419,nodi_emulator_rule_downgrade_attempt+binding_missing_NODI_view,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1180,COMSOL_GATE4G,G4G-MUT-0420,nodi_emulator_rule_downgrade_attempt+binding_missing_NODI_view,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1181,COMSOL_GATE4G,G4G-MUT-0421,nodi_emulator_rule_downgrade_attempt+localq_promoted_to_weighting,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1182,COMSOL_GATE4G,G4G-MUT-0422,nodi_emulator_rule_downgrade_attempt+localq_promoted_to_weighting,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1183,COMSOL_GATE4G,G4G-MUT-0423,nodi_emulator_rule_downgrade_attempt+localq_promoted_to_weighting,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1184,COMSOL_GATE4G,G4G-MUT-0424,nodi_emulator_rule_downgrade_attempt+localq_promoted_to_weighting,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1185,COMSOL_GATE4G,G4G-MUT-0425,nodi_emulator_rule_downgrade_attempt+localq_promoted_to_weighting,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1186,COMSOL_GATE4G,G4G-MUT-0426,nodi_emulator_rule_downgrade_attempt+localq_promoted_to_weighting,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1187,COMSOL_GATE4G,G4G-MUT-0427,nodi_emulator_rule_downgrade_attempt+v4_runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1188,COMSOL_GATE4G,G4G-MUT-0428,nodi_emulator_rule_downgrade_attempt+v4_runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1189,COMSOL_GATE4G,G4G-MUT-0429,nodi_emulator_rule_downgrade_attempt+v4_runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1190,COMSOL_GATE4G,G4G-MUT-0430,nodi_emulator_rule_downgrade_attempt+v4_runtime_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1191,COMSOL_GATE4G,G4G-MUT-0431,nodi_emulator_rule_downgrade_attempt+v4_runtime_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1192,COMSOL_GATE4G,G4G-MUT-0432,nodi_emulator_rule_downgrade_attempt+v4_runtime_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1193,COMSOL_GATE4G,G4G-MUT-0433,nodi_emulator_rule_downgrade_attempt+strong_claim_positive_output,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1194,COMSOL_GATE4G,G4G-MUT-0434,nodi_emulator_rule_downgrade_attempt+strong_claim_positive_output,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1195,COMSOL_GATE4G,G4G-MUT-0435,nodi_emulator_rule_downgrade_attempt+strong_claim_positive_output,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1196,COMSOL_GATE4G,G4G-MUT-0436,nodi_emulator_rule_downgrade_attempt+strong_claim_positive_output,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1197,COMSOL_GATE4G,G4G-MUT-0437,nodi_emulator_rule_downgrade_attempt+strong_claim_positive_output,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1198,COMSOL_GATE4G,G4G-MUT-0438,nodi_emulator_rule_downgrade_attempt+strong_claim_positive_output,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1199,COMSOL_GATE4G,G4G-MUT-0439,nodi_emulator_rule_downgrade_attempt+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1200,COMSOL_GATE4G,G4G-MUT-0440,nodi_emulator_rule_downgrade_attempt+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1201,COMSOL_GATE4G,G4G-MUT-0441,nodi_emulator_rule_downgrade_attempt+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1202,COMSOL_GATE4G,G4G-MUT-0442,nodi_emulator_rule_downgrade_attempt+missing_source_sha,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1203,COMSOL_GATE4G,G4G-MUT-0443,nodi_emulator_rule_downgrade_attempt+missing_source_sha,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1204,COMSOL_GATE4G,G4G-MUT-0444,nodi_emulator_rule_downgrade_attempt+missing_source_sha,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1205,COMSOL_GATE4G,G4G-MUT-0445,nodi_emulator_rule_downgrade_attempt+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1206,COMSOL_GATE4G,G4G-MUT-0446,nodi_emulator_rule_downgrade_attempt+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1207,COMSOL_GATE4G,G4G-MUT-0447,nodi_emulator_rule_downgrade_attempt+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1208,COMSOL_GATE4G,G4G-MUT-0448,nodi_emulator_rule_downgrade_attempt+missing_units,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1209,COMSOL_GATE4G,G4G-MUT-0449,nodi_emulator_rule_downgrade_attempt+missing_units,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1210,COMSOL_GATE4G,G4G-MUT-0450,nodi_emulator_rule_downgrade_attempt+missing_units,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1211,COMSOL_GATE4G,G4G-MUT-0451,nodi_emulator_rule_downgrade_attempt+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1212,COMSOL_GATE4G,G4G-MUT-0452,nodi_emulator_rule_downgrade_attempt+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1213,COMSOL_GATE4G,G4G-MUT-0453,nodi_emulator_rule_downgrade_attempt+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1214,COMSOL_GATE4G,G4G-MUT-0454,nodi_emulator_rule_downgrade_attempt+missing_normalization,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1215,COMSOL_GATE4G,G4G-MUT-0455,nodi_emulator_rule_downgrade_attempt+missing_normalization,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1216,COMSOL_GATE4G,G4G-MUT-0456,nodi_emulator_rule_downgrade_attempt+missing_normalization,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1217,COMSOL_GATE4G,G4G-MUT-0457,rc4_rc5_field_mismatch+dependency_recipe_execution_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1218,COMSOL_GATE4G,G4G-MUT-0458,rc4_rc5_field_mismatch+dependency_recipe_execution_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1219,COMSOL_GATE4G,G4G-MUT-0459,rc4_rc5_field_mismatch+dependency_recipe_execution_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1220,COMSOL_GATE4G,G4G-MUT-0460,rc4_rc5_field_mismatch+dependency_recipe_execution_marker,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1221,COMSOL_GATE4G,G4G-MUT-0461,rc4_rc5_field_mismatch+dependency_recipe_execution_marker,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1222,COMSOL_GATE4G,G4G-MUT-0462,rc4_rc5_field_mismatch+dependency_recipe_execution_marker,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1223,COMSOL_GATE4G,G4G-MUT-0463,rc4_rc5_field_mismatch+owner_ledger_current_action_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1224,COMSOL_GATE4G,G4G-MUT-0464,rc4_rc5_field_mismatch+owner_ledger_current_action_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1225,COMSOL_GATE4G,G4G-MUT-0465,rc4_rc5_field_mismatch+owner_ledger_current_action_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1226,COMSOL_GATE4G,G4G-MUT-0466,rc4_rc5_field_mismatch+owner_ledger_current_action_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1227,COMSOL_GATE4G,G4G-MUT-0467,rc4_rc5_field_mismatch+owner_ledger_current_action_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1228,COMSOL_GATE4G,G4G-MUT-0468,rc4_rc5_field_mismatch+owner_ledger_current_action_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1229,COMSOL_GATE4G,G4G-MUT-0469,rc4_rc5_field_mismatch+authorization_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1230,COMSOL_GATE4G,G4G-MUT-0470,rc4_rc5_field_mismatch+authorization_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1231,COMSOL_GATE4G,G4G-MUT-0471,rc4_rc5_field_mismatch+authorization_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1232,COMSOL_GATE4G,G4G-MUT-0472,rc4_rc5_field_mismatch+authorization_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1233,COMSOL_GATE4G,G4G-MUT-0473,rc4_rc5_field_mismatch+authorization_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1234,COMSOL_GATE4G,G4G-MUT-0474,rc4_rc5_field_mismatch+authorization_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1235,COMSOL_GATE4G,G4G-MUT-0475,rc4_rc5_field_mismatch+formula_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1236,COMSOL_GATE4G,G4G-MUT-0476,rc4_rc5_field_mismatch+formula_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1237,COMSOL_GATE4G,G4G-MUT-0477,rc4_rc5_field_mismatch+formula_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1238,COMSOL_GATE4G,G4G-MUT-0478,rc4_rc5_field_mismatch+formula_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1239,COMSOL_GATE4G,G4G-MUT-0479,rc4_rc5_field_mismatch+formula_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1240,COMSOL_GATE4G,G4G-MUT-0480,rc4_rc5_field_mismatch+formula_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1241,COMSOL_GATE4G,G4G-MUT-0481,rc4_rc5_field_mismatch+direct_prs_bin_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1242,COMSOL_GATE4G,G4G-MUT-0482,rc4_rc5_field_mismatch+direct_prs_bin_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1243,COMSOL_GATE4G,G4G-MUT-0483,rc4_rc5_field_mismatch+direct_prs_bin_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1244,COMSOL_GATE4G,G4G-MUT-0484,rc4_rc5_field_mismatch+direct_prs_bin_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1245,COMSOL_GATE4G,G4G-MUT-0485,rc4_rc5_field_mismatch+direct_prs_bin_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1246,COMSOL_GATE4G,G4G-MUT-0486,rc4_rc5_field_mismatch+direct_prs_bin_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1247,COMSOL_GATE4G,G4G-MUT-0487,rc4_rc5_field_mismatch+grain_ingestion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1248,COMSOL_GATE4G,G4G-MUT-0488,rc4_rc5_field_mismatch+grain_ingestion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1249,COMSOL_GATE4G,G4G-MUT-0489,rc4_rc5_field_mismatch+grain_ingestion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1250,COMSOL_GATE4G,G4G-MUT-0490,rc4_rc5_field_mismatch+grain_ingestion_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
