mutation_id,mutation_family,source_row_id,workstream,mutation_name,not_evidence,template_only,expected_result,expected_reason,blocked_use,formula_use_authorized,direct_prs_bin_use_authorized,qch_weighting_authorized,jrc_authorized,production_ingestion_authorized,runtime_configuration_authorized,policy_use_requested 
G3F-MUT-0355,cross_workstream,G2Z-DOSSIER-0040,QCH,cross_workstream_production_ingestion_authorized_355,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0356,near_miss,G2Z-DOSSIER-0041,QCH,near_miss_runtime_configuration_authorized_356,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0357,comsol_dossier_derived,G2Z-DOSSIER-0042,QCH,comsol_dossier_derived_policy_use_requested_357,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0358,hypothetical_package_derived,G2Z-DOSSIER-0043,QCH,hypothetical_package_derived_formula_use_authorized_358,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0359,false_positive_blocked_mention,G2Z-DOSSIER-0044,QCH,false_positive_blocked_mention_direct_prs_bin_use_authorized_359,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0360,false_negative_authorization_leak,G2Z-DOSSIER-0045,QCH,false_negative_authorization_leak_qch_weighting_authorized_360,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0361,single,G2Z-DOSSIER-0046,BINDING,single_jrc_authorized_361,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0362,pairwise,G2Z-DOSSIER-0047,BINDING,pairwise_production_ingestion_authorized_362,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0363,cross_workstream,G2Z-DOSSIER-0048,BINDING,cross_workstream_runtime_configuration_authorized_363,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0364,near_miss,G2Z-DOSSIER-0049,BINDING,near_miss_policy_use_requested_364,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0365,comsol_dossier_derived,G2Z-DOSSIER-0050,BINDING,comsol_dossier_derived_formula_use_authorized_365,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0366,hypothetical_package_derived,G2Z-DOSSIER-0051,BINDING,hypothetical_package_derived_direct_prs_bin_use_authorized_366,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0367,false_positive_blocked_mention,G2Z-DOSSIER-0052,BINDING,false_positive_blocked_mention_qch_weighting_authorized_367,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0368,false_negative_authorization_leak,G2Z-DOSSIER-0053,BINDING,false_negative_authorization_leak_jrc_authorized_368,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0369,single,G2Z-DOSSIER-0054,BINDING,single_production_ingestion_authorized_369,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0370,pairwise,G2Z-DOSSIER-0055,BINDING,pairwise_runtime_configuration_authorized_370,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0371,cross_workstream,G2Z-DOSSIER-0056,BINDING,cross_workstream_policy_use_requested_371,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0372,near_miss,G2Z-DOSSIER-0057,BINDING,near_miss_formula_use_authorized_372,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0373,comsol_dossier_derived,G2Z-DOSSIER-0058,BINDING,comsol_dossier_derived_direct_prs_bin_use_authorized_373,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0374,hypothetical_package_derived,G2Z-DOSSIER-0059,BINDING,hypothetical_package_derived_qch_weighting_authorized_374,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0375,false_positive_blocked_mention,G2Z-DOSSIER-0060,BINDING,false_positive_blocked_mention_jrc_authorized_375,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0376,false_negative_authorization_leak,G2Z-DOSSIER-0061,V4,false_negative_authorization_leak_production_ingestion_authorized_376,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0377,single,G2Z-DOSSIER-0062,LOCAL_Q,single_runtime_configuration_authorized_377,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0378,pairwise,G2Z-DOSSIER-0063,V4,pairwise_policy_use_requested_378,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0379,cross_workstream,G2Z-DOSSIER-0064,V4,cross_workstream_formula_use_authorized_379,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0380,near_miss,G2Z-DOSSIER-0065,V4,near_miss_direct_prs_bin_use_authorized_380,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0381,comsol_dossier_derived,G2Z-DOSSIER-0066,V4,comsol_dossier_derived_qch_weighting_authorized_381,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0382,hypothetical_package_derived,G2Z-DOSSIER-0067,V4,hypothetical_package_derived_jrc_authorized_382,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0383,false_positive_blocked_mention,G2Z-DOSSIER-0068,V4,false_positive_blocked_mention_production_ingestion_authorized_383,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0384,false_negative_authorization_leak,G2Z-DOSSIER-0069,V4,false_negative_authorization_leak_runtime_configuration_authorized_384,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0385,single,G2Z-DOSSIER-0070,V4,single_policy_use_requested_385,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0386,pairwise,G2Z-DOSSIER-0071,TPD_PRS_PROXY,pairwise_formula_use_authorized_386,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0387,cross_workstream,G2Z-DOSSIER-0072,TPD_PRS_PROXY,cross_workstream_direct_prs_bin_use_authorized_387,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0388,near_miss,G2Z-DOSSIER-0073,QCH,near_miss_qch_weighting_authorized_388,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0389,comsol_dossier_derived,G2Z-DOSSIER-0074,QCH,comsol_dossier_derived_jrc_authorized_389,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
