compatibility_id,source_version,target_version,canonical_field,present_in_source,present_in_rc51,compatibility_class,package_disposition,requires_user_authorization,hard_incompatible
G7D-RC5.1-0323,RC5.1,RC5.1,synthetic_binding_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0324,RC5.1,RC5.1,synthetic_fixture_not_evidence,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0325,RC5.1,RC5.1,synthetic_fixture_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0326,RC5.1,RC5.1,synthetic_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0327,RC5.1,RC5.1,template_only,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0328,RC5.1,RC5.1,template_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0329,RC5.1,RC5.1,tpd_alignment_source,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0330,RC5.1,RC5.1,tpd_bin_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0331,RC5.1,RC5.1,tpd_bin_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0332,RC5.1,RC5.1,tpd_case_or_artifact_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0333,RC5.1,RC5.1,tpd_edge4_bin_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0334,RC5.1,RC5.1,tpd_edge_bin_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0335,RC5.1,RC5.1,tpd_edge_norm_max,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0336,RC5.1,RC5.1,tpd_edge_norm_min,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0337,RC5.1,RC5.1,tpd_proxy_aggregation_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0338,RC5.1,RC5.1,tpd_scope,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0339,RC5.1,RC5.1,transform_hint,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0340,RC5.1,RC5.1,trial_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0341,RC5.1,RC5.1,unbound_reason_if_any,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0342,RC5.1,RC5.1,uncertainty_flag,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0343,RC5.1,RC5.1,uncertainty_or_review_flag,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0344,RC5.1,RC5.1,units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0345,RC5.1,RC5.1,units_available,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0346,RC5.1,RC5.1,units_requirement,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0347,RC5.1,RC5.1,units_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0348,RC5.1,RC5.1,validation_link,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0349,RC5.1,RC5.1,validation_plan,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0350,RC5.1,RC5.1,velocity_numerator,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0351,RC5.1,RC5.1,velocity_total,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0352,RC5.1,RC5.1,volume_entity_count,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0353,RC5.1,RC5.1,w_nominal_nm,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0354,RC5.1,RC5.1,weighting_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0355,RC5.1,RC5.1,what_it_allows,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0356,RC5.1,RC5.1,what_it_does_not_allow,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0357,RC5.1,RC5.1,why_not_direct_prs_bin,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0358,RC5.1,RC5.1,why_not_stronger,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0359,RC5.1,RC5.1,width_coverage,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0360,RC5.1,RC5.1,width_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0361,RC5.1,RC5.1,width_group_um,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0362,RC5.1,RC5.1,width_or_route_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0363,RC5.1,RC5.1,workstream,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0364,RC5.1,RC5.1,would_require_comsol_run,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0365,RC5.1,RC5.1,would_require_mph_load,true,true,backward-compatible alias,adapter dry-run allowed,false,false
