corpus_id,source,case_family,workstream,expected_disposition,not_evidence 
G7F-CORPUS-02680,COMSOL_GATE5F,EDGE_approval_spoofing,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02681,COMSOL_GATE5F,BINDING_promotion_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02682,COMSOL_GATE5F,Gate2D_row_count_drift,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02683,COMSOL_GATE5F,RC5_field_alias_drift,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02684,COMSOL_GATE5F,forbidden_output_leakage,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02685,COMSOL_GATE5F,numeric_bound_invented,V4,REJECT_BLOCKED,true
G7F-CORPUS-02686,COMSOL_GATE5F,runtime_authorization_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02687,COMSOL_GATE5F,production_authorization_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02688,COMSOL_GATE5F,JRC_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02689,COMSOL_GATE5F,yield_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02690,COMSOL_GATE5F,winner_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02691,COMSOL_GATE5F,detection_probability_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-02692,COMSOL_GATE5F,chi_selected_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02693,COMSOL_GATE5F,false_positive_blocked_mention,EDGE,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02694,COMSOL_GATE5F,pending_actual_reopens,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02695,COMSOL_GATE5F,adapter_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02696,COMSOL_GATE5F,q_ch_sidecar_spoofing,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02697,COMSOL_GATE5F,EDGE_approval_spoofing,V4,REJECT_BLOCKED,true
G7F-CORPUS-02698,COMSOL_GATE5F,BINDING_promotion_spoofing,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02699,COMSOL_GATE5F,Gate2D_row_count_drift,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02700,COMSOL_GATE5F,RC5_field_alias_drift,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02701,COMSOL_GATE5F,forbidden_output_leakage,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02702,COMSOL_GATE5F,numeric_bound_invented,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02703,COMSOL_GATE5F,runtime_authorization_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-02704,COMSOL_GATE5F,production_authorization_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02705,COMSOL_GATE5F,JRC_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02706,COMSOL_GATE5F,yield_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02707,COMSOL_GATE5F,winner_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02708,COMSOL_GATE5F,detection_probability_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02709,COMSOL_GATE5F,chi_selected_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-02710,COMSOL_GATE5F,false_positive_blocked_mention,strong-claim,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02711,COMSOL_GATE5F,pending_actual_reopens,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02712,COMSOL_GATE5F,adapter_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02713,COMSOL_GATE5F,q_ch_sidecar_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02714,COMSOL_GATE5F,EDGE_approval_spoofing,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02715,COMSOL_GATE5F,BINDING_promotion_spoofing,V4,REJECT_BLOCKED,true
G7F-CORPUS-02716,COMSOL_GATE5F,Gate2D_row_count_drift,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02717,COMSOL_GATE5F,RC5_field_alias_drift,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02718,COMSOL_GATE5F,forbidden_output_leakage,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02719,COMSOL_GATE5F,numeric_bound_invented,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02720,COMSOL_GATE5F,runtime_authorization_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02721,COMSOL_GATE5F,production_authorization_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-02722,COMSOL_GATE5F,JRC_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02723,COMSOL_GATE5F,yield_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02724,COMSOL_GATE5F,winner_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02725,COMSOL_GATE5F,detection_probability_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02726,COMSOL_GATE5F,chi_selected_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02727,COMSOL_GATE5F,false_positive_blocked_mention,V4,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02728,COMSOL_GATE5F,pending_actual_reopens,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02729,COMSOL_GATE5F,adapter_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02730,COMSOL_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02731,COMSOL_GATE5F,EDGE_approval_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02732,COMSOL_GATE5F,BINDING_promotion_spoofing,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02733,COMSOL_GATE5F,Gate2D_row_count_drift,V4,REJECT_BLOCKED,true
G7F-CORPUS-02734,COMSOL_GATE5F,RC5_field_alias_drift,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02735,COMSOL_GATE5F,forbidden_output_leakage,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02736,COMSOL_GATE5F,numeric_bound_invented,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02737,COMSOL_GATE5F,runtime_authorization_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02738,COMSOL_GATE5F,production_authorization_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02739,COMSOL_GATE5F,JRC_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-02740,COMSOL_GATE5F,yield_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02741,COMSOL_GATE5F,winner_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02742,COMSOL_GATE5F,detection_probability_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02743,COMSOL_GATE5F,chi_selected_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02744,COMSOL_GATE5F,false_positive_blocked_mention,local-Q,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02745,COMSOL_GATE5F,pending_actual_reopens,V4,REJECT_BLOCKED,true
G7F-CORPUS-02746,COMSOL_GATE5F,adapter_spoofing,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02747,COMSOL_GATE5F,q_ch_sidecar_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02748,COMSOL_GATE5F,EDGE_approval_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02749,COMSOL_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02750,COMSOL_GATE5F,Gate2D_row_count_drift,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02751,COMSOL_GATE5F,RC5_field_alias_drift,V4,REJECT_BLOCKED,true
G7F-CORPUS-02752,COMSOL_GATE5F,forbidden_output_leakage,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02753,COMSOL_GATE5F,numeric_bound_invented,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02754,COMSOL_GATE5F,runtime_authorization_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02755,COMSOL_GATE5F,production_authorization_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02756,COMSOL_GATE5F,JRC_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02757,COMSOL_GATE5F,yield_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-02758,COMSOL_GATE5F,winner_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02759,COMSOL_GATE5F,detection_probability_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02760,COMSOL_GATE5F,chi_selected_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02761,COMSOL_GATE5F,false_positive_blocked_mention,BINDING,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02762,COMSOL_GATE5F,pending_actual_reopens,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02763,COMSOL_GATE5F,adapter_spoofing,V4,REJECT_BLOCKED,true
G7F-CORPUS-02764,COMSOL_GATE5F,q_ch_sidecar_spoofing,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02765,COMSOL_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02766,COMSOL_GATE5F,BINDING_promotion_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02767,COMSOL_GATE5F,Gate2D_row_count_drift,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02768,COMSOL_GATE5F,RC5_field_alias_drift,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02769,COMSOL_GATE5F,forbidden_output_leakage,V4,REJECT_BLOCKED,true
G7F-CORPUS-02770,COMSOL_GATE5F,numeric_bound_invented,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02771,COMSOL_GATE5F,runtime_authorization_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02772,COMSOL_GATE5F,production_authorization_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02773,COMSOL_GATE5F,JRC_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02774,COMSOL_GATE5F,yield_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02775,COMSOL_GATE5F,winner_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-02776,COMSOL_GATE5F,detection_probability_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02777,COMSOL_GATE5F,chi_selected_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02778,COMSOL_GATE5F,false_positive_blocked_mention,QCH,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02779,COMSOL_GATE5F,pending_actual_reopens,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02780,COMSOL_GATE5F,adapter_spoofing,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02781,COMSOL_GATE5F,q_ch_sidecar_spoofing,V4,REJECT_BLOCKED,true
G7F-CORPUS-02782,COMSOL_GATE5F,EDGE_approval_spoofing,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02783,COMSOL_GATE5F,BINDING_promotion_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02784,COMSOL_GATE5F,Gate2D_row_count_drift,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02785,COMSOL_GATE5F,RC5_field_alias_drift,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02786,COMSOL_GATE5F,forbidden_output_leakage,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02787,COMSOL_GATE5F,numeric_bound_invented,V4,REJECT_BLOCKED,true
G7F-CORPUS-02788,COMSOL_GATE5F,runtime_authorization_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02789,COMSOL_GATE5F,production_authorization_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02790,COMSOL_GATE5F,JRC_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02791,COMSOL_GATE5F,yield_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02792,COMSOL_GATE5F,winner_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02793,COMSOL_GATE5F,detection_probability_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-02794,COMSOL_GATE5F,chi_selected_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02795,COMSOL_GATE5F,false_positive_blocked_mention,EDGE,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02796,COMSOL_GATE5F,pending_actual_reopens,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02797,COMSOL_GATE5F,adapter_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02798,COMSOL_GATE5F,q_ch_sidecar_spoofing,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02799,COMSOL_GATE5F,EDGE_approval_spoofing,V4,REJECT_BLOCKED,true
G7F-CORPUS-02800,COMSOL_GATE5F,BINDING_promotion_spoofing,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02801,COMSOL_GATE5F,Gate2D_row_count_drift,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02802,COMSOL_GATE5F,RC5_field_alias_drift,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02803,COMSOL_GATE5F,forbidden_output_leakage,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02804,COMSOL_GATE5F,numeric_bound_invented,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02805,COMSOL_GATE5F,runtime_authorization_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-02806,COMSOL_GATE5F,production_authorization_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02807,COMSOL_GATE5F,JRC_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02808,COMSOL_GATE5F,yield_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02809,COMSOL_GATE5F,winner_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02810,COMSOL_GATE5F,detection_probability_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02811,COMSOL_GATE5F,chi_selected_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-02812,COMSOL_GATE5F,false_positive_blocked_mention,strong-claim,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02813,COMSOL_GATE5F,pending_actual_reopens,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02814,COMSOL_GATE5F,adapter_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02815,COMSOL_GATE5F,q_ch_sidecar_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02816,COMSOL_GATE5F,EDGE_approval_spoofing,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02817,COMSOL_GATE5F,BINDING_promotion_spoofing,V4,REJECT_BLOCKED,true
G7F-CORPUS-02818,COMSOL_GATE5F,Gate2D_row_count_drift,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02819,COMSOL_GATE5F,RC5_field_alias_drift,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02820,COMSOL_GATE5F,forbidden_output_leakage,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02821,COMSOL_GATE5F,numeric_bound_invented,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02822,COMSOL_GATE5F,runtime_authorization_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02823,COMSOL_GATE5F,production_authorization_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-02824,COMSOL_GATE5F,JRC_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02825,COMSOL_GATE5F,yield_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02826,COMSOL_GATE5F,winner_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02827,COMSOL_GATE5F,detection_probability_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02828,COMSOL_GATE5F,chi_selected_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02829,COMSOL_GATE5F,false_positive_blocked_mention,V4,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02830,COMSOL_GATE5F,pending_actual_reopens,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02831,COMSOL_GATE5F,adapter_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02832,COMSOL_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02833,COMSOL_GATE5F,EDGE_approval_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02834,COMSOL_GATE5F,BINDING_promotion_spoofing,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02835,COMSOL_GATE5F,Gate2D_row_count_drift,V4,REJECT_BLOCKED,true
G7F-CORPUS-02836,COMSOL_GATE5F,RC5_field_alias_drift,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02837,COMSOL_GATE5F,forbidden_output_leakage,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02838,COMSOL_GATE5F,numeric_bound_invented,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02839,COMSOL_GATE5F,runtime_authorization_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02840,COMSOL_GATE5F,production_authorization_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02841,COMSOL_GATE5F,JRC_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-02842,COMSOL_GATE5F,yield_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02843,COMSOL_GATE5F,winner_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02844,COMSOL_GATE5F,detection_probability_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02845,COMSOL_GATE5F,chi_selected_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02846,COMSOL_GATE5F,false_positive_blocked_mention,local-Q,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02847,COMSOL_GATE5F,pending_actual_reopens,V4,REJECT_BLOCKED,true
G7F-CORPUS-02848,COMSOL_GATE5F,adapter_spoofing,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02849,COMSOL_GATE5F,q_ch_sidecar_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02850,COMSOL_GATE5F,EDGE_approval_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02851,COMSOL_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02852,COMSOL_GATE5F,Gate2D_row_count_drift,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02853,COMSOL_GATE5F,RC5_field_alias_drift,V4,REJECT_BLOCKED,true
G7F-CORPUS-02854,COMSOL_GATE5F,forbidden_output_leakage,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02855,COMSOL_GATE5F,numeric_bound_invented,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02856,COMSOL_GATE5F,runtime_authorization_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02857,COMSOL_GATE5F,production_authorization_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02858,COMSOL_GATE5F,JRC_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02859,COMSOL_GATE5F,yield_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-02860,COMSOL_GATE5F,winner_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02861,COMSOL_GATE5F,detection_probability_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02862,COMSOL_GATE5F,chi_selected_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02863,COMSOL_GATE5F,false_positive_blocked_mention,BINDING,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02864,COMSOL_GATE5F,pending_actual_reopens,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02865,COMSOL_GATE5F,adapter_spoofing,V4,REJECT_BLOCKED,true
G7F-CORPUS-02866,COMSOL_GATE5F,q_ch_sidecar_spoofing,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02867,COMSOL_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02868,COMSOL_GATE5F,BINDING_promotion_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02869,COMSOL_GATE5F,Gate2D_row_count_drift,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02870,COMSOL_GATE5F,RC5_field_alias_drift,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02871,COMSOL_GATE5F,forbidden_output_leakage,V4,REJECT_BLOCKED,true
G7F-CORPUS-02872,COMSOL_GATE5F,numeric_bound_invented,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02873,COMSOL_GATE5F,runtime_authorization_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02874,COMSOL_GATE5F,production_authorization_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02875,COMSOL_GATE5F,JRC_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02876,COMSOL_GATE5F,yield_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02877,COMSOL_GATE5F,winner_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-02878,COMSOL_GATE5F,detection_probability_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02879,COMSOL_GATE5F,chi_selected_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02880,COMSOL_GATE5F,false_positive_blocked_mention,QCH,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02881,COMSOL_GATE5F,pending_actual_reopens,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02882,COMSOL_GATE5F,adapter_spoofing,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02883,COMSOL_GATE5F,q_ch_sidecar_spoofing,V4,REJECT_BLOCKED,true
G7F-CORPUS-02884,COMSOL_GATE5F,EDGE_approval_spoofing,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02885,COMSOL_GATE5F,BINDING_promotion_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02886,COMSOL_GATE5F,Gate2D_row_count_drift,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02887,COMSOL_GATE5F,RC5_field_alias_drift,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02888,COMSOL_GATE5F,forbidden_output_leakage,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02889,COMSOL_GATE5F,numeric_bound_invented,V4,REJECT_BLOCKED,true
G7F-CORPUS-02890,COMSOL_GATE5F,runtime_authorization_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02891,COMSOL_GATE5F,production_authorization_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02892,COMSOL_GATE5F,JRC_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02893,COMSOL_GATE5F,yield_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02894,COMSOL_GATE5F,winner_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02895,COMSOL_GATE5F,detection_probability_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-02896,COMSOL_GATE5F,chi_selected_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02897,COMSOL_GATE5F,false_positive_blocked_mention,EDGE,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02898,COMSOL_GATE5F,pending_actual_reopens,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02899,COMSOL_GATE5F,adapter_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02900,COMSOL_GATE5F,q_ch_sidecar_spoofing,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02901,COMSOL_GATE5F,EDGE_approval_spoofing,V4,REJECT_BLOCKED,true
G7F-CORPUS-02902,COMSOL_GATE5F,BINDING_promotion_spoofing,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02903,COMSOL_GATE5F,Gate2D_row_count_drift,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02904,COMSOL_GATE5F,RC5_field_alias_drift,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02905,COMSOL_GATE5F,forbidden_output_leakage,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02906,COMSOL_GATE5F,numeric_bound_invented,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02907,COMSOL_GATE5F,runtime_authorization_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-02908,COMSOL_GATE5F,production_authorization_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-02909,COMSOL_GATE5F,JRC_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02910,COMSOL_GATE5F,yield_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02911,COMSOL_GATE5F,winner_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02912,COMSOL_GATE5F,detection_probability_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-02913,COMSOL_GATE5F,chi_selected_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-02914,COMSOL_GATE5F,false_positive_blocked_mention,strong-claim,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02915,COMSOL_GATE5F,pending_actual_reopens,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02916,COMSOL_GATE5F,adapter_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02917,COMSOL_GATE5F,q_ch_sidecar_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02918,COMSOL_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02919,COMSOL_GATE5F,BINDING_promotion_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02920,COMSOL_GATE5F,Gate2D_row_count_drift,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02921,COMSOL_GATE5F,RC5_field_alias_drift,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02922,COMSOL_GATE5F,forbidden_output_leakage,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02923,COMSOL_GATE5F,numeric_bound_invented,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02924,COMSOL_GATE5F,runtime_authorization_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02925,COMSOL_GATE5F,production_authorization_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02926,COMSOL_GATE5F,JRC_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02927,COMSOL_GATE5F,yield_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02928,COMSOL_GATE5F,winner_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02929,COMSOL_GATE5F,detection_probability_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02930,COMSOL_GATE5F,chi_selected_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02931,COMSOL_GATE5F,false_positive_blocked_mention,QCH,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-02932,COMSOL_GATE5F,pending_actual_reopens,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02933,COMSOL_GATE5F,adapter_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02934,COMSOL_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-02935,COMSOL_GATE5F,EDGE_approval_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-02936,COMSOL_GATE5F,BINDING_promotion_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-02937,COMSOL_GATE5F,Gate2D_row_count_drift,QCH,REJECT_BLOCKED,true
