mutation_receipt_id,source_side,mutation_id,mutation_type,mutation_family,workstream,expected_result,observed_result,unexpected_pass,forbidden_promotion
G5F-COMSOL-MUT-0842,COMSOL_GATE4G,G4G-MUT-0842,pairwise,owner_ledger_current_action_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0843,COMSOL_GATE4G,G4G-MUT-0843,pairwise,owner_ledger_current_action_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0844,COMSOL_GATE4G,G4G-MUT-0844,pairwise,owner_ledger_current_action_true+missing_units,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0845,COMSOL_GATE4G,G4G-MUT-0845,pairwise,owner_ledger_current_action_true+missing_units,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0846,COMSOL_GATE4G,G4G-MUT-0846,pairwise,owner_ledger_current_action_true+missing_units,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0847,COMSOL_GATE4G,G4G-MUT-0847,pairwise,owner_ledger_current_action_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0848,COMSOL_GATE4G,G4G-MUT-0848,pairwise,owner_ledger_current_action_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0849,COMSOL_GATE4G,G4G-MUT-0849,pairwise,owner_ledger_current_action_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0850,COMSOL_GATE4G,G4G-MUT-0850,pairwise,owner_ledger_current_action_true+missing_normalization,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0851,COMSOL_GATE4G,G4G-MUT-0851,pairwise,owner_ledger_current_action_true+missing_normalization,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0852,COMSOL_GATE4G,G4G-MUT-0852,pairwise,owner_ledger_current_action_true+missing_normalization,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0853,COMSOL_GATE4G,G4G-MUT-0853,pairwise,authorization_true+formula_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0854,COMSOL_GATE4G,G4G-MUT-0854,pairwise,authorization_true+formula_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0855,COMSOL_GATE4G,G4G-MUT-0855,pairwise,authorization_true+formula_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0856,COMSOL_GATE4G,G4G-MUT-0856,pairwise,authorization_true+formula_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0857,COMSOL_GATE4G,G4G-MUT-0857,pairwise,authorization_true+formula_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0858,COMSOL_GATE4G,G4G-MUT-0858,pairwise,authorization_true+formula_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0859,COMSOL_GATE4G,G4G-MUT-0859,pairwise,authorization_true+direct_prs_bin_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0860,COMSOL_GATE4G,G4G-MUT-0860,pairwise,authorization_true+direct_prs_bin_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0861,COMSOL_GATE4G,G4G-MUT-0861,pairwise,authorization_true+direct_prs_bin_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0862,COMSOL_GATE4G,G4G-MUT-0862,pairwise,authorization_true+direct_prs_bin_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0863,COMSOL_GATE4G,G4G-MUT-0863,pairwise,authorization_true+direct_prs_bin_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0864,COMSOL_GATE4G,G4G-MUT-0864,pairwise,authorization_true+direct_prs_bin_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0865,COMSOL_GATE4G,G4G-MUT-0865,pairwise,authorization_true+grain_ingestion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0866,COMSOL_GATE4G,G4G-MUT-0866,pairwise,authorization_true+grain_ingestion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0867,COMSOL_GATE4G,G4G-MUT-0867,pairwise,authorization_true+grain_ingestion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0868,COMSOL_GATE4G,G4G-MUT-0868,pairwise,authorization_true+grain_ingestion_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0869,COMSOL_GATE4G,G4G-MUT-0869,pairwise,authorization_true+grain_ingestion_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0870,COMSOL_GATE4G,G4G-MUT-0870,pairwise,authorization_true+grain_ingestion_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0871,COMSOL_GATE4G,G4G-MUT-0871,pairwise,authorization_true+accepted_expansion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0872,COMSOL_GATE4G,G4G-MUT-0872,pairwise,authorization_true+accepted_expansion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0873,COMSOL_GATE4G,G4G-MUT-0873,pairwise,authorization_true+accepted_expansion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0874,COMSOL_GATE4G,G4G-MUT-0874,pairwise,authorization_true+accepted_expansion_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0875,COMSOL_GATE4G,G4G-MUT-0875,pairwise,authorization_true+accepted_expansion_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0876,COMSOL_GATE4G,G4G-MUT-0876,pairwise,authorization_true+accepted_expansion_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0877,COMSOL_GATE4G,G4G-MUT-0877,pairwise,authorization_true+q_ch_weighting_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0878,COMSOL_GATE4G,G4G-MUT-0878,pairwise,authorization_true+q_ch_weighting_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0879,COMSOL_GATE4G,G4G-MUT-0879,pairwise,authorization_true+q_ch_weighting_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0880,COMSOL_GATE4G,G4G-MUT-0880,pairwise,authorization_true+q_ch_weighting_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0881,COMSOL_GATE4G,G4G-MUT-0881,pairwise,authorization_true+q_ch_weighting_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0882,COMSOL_GATE4G,G4G-MUT-0882,pairwise,authorization_true+q_ch_weighting_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0883,COMSOL_GATE4G,G4G-MUT-0883,pairwise,authorization_true+q_ch_eta_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0884,COMSOL_GATE4G,G4G-MUT-0884,pairwise,authorization_true+q_ch_eta_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0885,COMSOL_GATE4G,G4G-MUT-0885,pairwise,authorization_true+q_ch_eta_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0886,COMSOL_GATE4G,G4G-MUT-0886,pairwise,authorization_true+q_ch_eta_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0887,COMSOL_GATE4G,G4G-MUT-0887,pairwise,authorization_true+q_ch_eta_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0888,COMSOL_GATE4G,G4G-MUT-0888,pairwise,authorization_true+q_ch_eta_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0889,COMSOL_GATE4G,G4G-MUT-0889,pairwise,authorization_true+chi_selected_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0890,COMSOL_GATE4G,G4G-MUT-0890,pairwise,authorization_true+chi_selected_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0891,COMSOL_GATE4G,G4G-MUT-0891,pairwise,authorization_true+chi_selected_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0892,COMSOL_GATE4G,G4G-MUT-0892,pairwise,authorization_true+chi_selected_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0893,COMSOL_GATE4G,G4G-MUT-0893,pairwise,authorization_true+chi_selected_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0894,COMSOL_GATE4G,G4G-MUT-0894,pairwise,authorization_true+chi_selected_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0895,COMSOL_GATE4G,G4G-MUT-0895,pairwise,authorization_true+JRC_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0896,COMSOL_GATE4G,G4G-MUT-0896,pairwise,authorization_true+JRC_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0897,COMSOL_GATE4G,G4G-MUT-0897,pairwise,authorization_true+JRC_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0898,COMSOL_GATE4G,G4G-MUT-0898,pairwise,authorization_true+JRC_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0899,COMSOL_GATE4G,G4G-MUT-0899,pairwise,authorization_true+JRC_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0900,COMSOL_GATE4G,G4G-MUT-0900,pairwise,authorization_true+JRC_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0901,COMSOL_GATE4G,G4G-MUT-0901,pairwise,authorization_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0902,COMSOL_GATE4G,G4G-MUT-0902,pairwise,authorization_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0903,COMSOL_GATE4G,G4G-MUT-0903,pairwise,authorization_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0904,COMSOL_GATE4G,G4G-MUT-0904,pairwise,authorization_true+numeric_bound_invented,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0905,COMSOL_GATE4G,G4G-MUT-0905,pairwise,authorization_true+numeric_bound_invented,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0906,COMSOL_GATE4G,G4G-MUT-0906,pairwise,authorization_true+numeric_bound_invented,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0907,COMSOL_GATE4G,G4G-MUT-0907,pairwise,authorization_true+formal_qch_sidecar_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0908,COMSOL_GATE4G,G4G-MUT-0908,pairwise,authorization_true+formal_qch_sidecar_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0909,COMSOL_GATE4G,G4G-MUT-0909,pairwise,authorization_true+formal_qch_sidecar_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0910,COMSOL_GATE4G,G4G-MUT-0910,pairwise,authorization_true+formal_qch_sidecar_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0911,COMSOL_GATE4G,G4G-MUT-0911,pairwise,authorization_true+formal_qch_sidecar_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0912,COMSOL_GATE4G,G4G-MUT-0912,pairwise,authorization_true+formal_qch_sidecar_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0913,COMSOL_GATE4G,G4G-MUT-0913,pairwise,authorization_true+edge_policy_approved_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0914,COMSOL_GATE4G,G4G-MUT-0914,pairwise,authorization_true+edge_policy_approved_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0915,COMSOL_GATE4G,G4G-MUT-0915,pairwise,authorization_true+edge_policy_approved_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0916,COMSOL_GATE4G,G4G-MUT-0916,pairwise,authorization_true+edge_policy_approved_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0917,COMSOL_GATE4G,G4G-MUT-0917,pairwise,authorization_true+edge_policy_approved_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0918,COMSOL_GATE4G,G4G-MUT-0918,pairwise,authorization_true+edge_policy_approved_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0919,COMSOL_GATE4G,G4G-MUT-0919,pairwise,authorization_true+binding_220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0920,COMSOL_GATE4G,G4G-MUT-0920,pairwise,authorization_true+binding_220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0921,COMSOL_GATE4G,G4G-MUT-0921,pairwise,authorization_true+binding_220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0922,COMSOL_GATE4G,G4G-MUT-0922,pairwise,authorization_true+binding_220_auto_map,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0923,COMSOL_GATE4G,G4G-MUT-0923,pairwise,authorization_true+binding_220_auto_map,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0924,COMSOL_GATE4G,G4G-MUT-0924,pairwise,authorization_true+binding_220_auto_map,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0925,COMSOL_GATE4G,G4G-MUT-0925,pairwise,authorization_true+binding_D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0926,COMSOL_GATE4G,G4G-MUT-0926,pairwise,authorization_true+binding_D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0927,COMSOL_GATE4G,G4G-MUT-0927,pairwise,authorization_true+binding_D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0928,COMSOL_GATE4G,G4G-MUT-0928,pairwise,authorization_true+binding_D1200_borrow_D900,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0929,COMSOL_GATE4G,G4G-MUT-0929,pairwise,authorization_true+binding_D1200_borrow_D900,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0930,COMSOL_GATE4G,G4G-MUT-0930,pairwise,authorization_true+binding_D1200_borrow_D900,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0931,COMSOL_GATE4G,G4G-MUT-0931,pairwise,authorization_true+binding_missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0932,COMSOL_GATE4G,G4G-MUT-0932,pairwise,authorization_true+binding_missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0933,COMSOL_GATE4G,G4G-MUT-0933,pairwise,authorization_true+binding_missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0934,COMSOL_GATE4G,G4G-MUT-0934,pairwise,authorization_true+binding_missing_NODI_view,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0935,COMSOL_GATE4G,G4G-MUT-0935,pairwise,authorization_true+binding_missing_NODI_view,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0936,COMSOL_GATE4G,G4G-MUT-0936,pairwise,authorization_true+binding_missing_NODI_view,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0937,COMSOL_GATE4G,G4G-MUT-0937,pairwise,authorization_true+localq_promoted_to_weighting,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0938,COMSOL_GATE4G,G4G-MUT-0938,pairwise,authorization_true+localq_promoted_to_weighting,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0939,COMSOL_GATE4G,G4G-MUT-0939,pairwise,authorization_true+localq_promoted_to_weighting,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0940,COMSOL_GATE4G,G4G-MUT-0940,pairwise,authorization_true+localq_promoted_to_weighting,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0941,COMSOL_GATE4G,G4G-MUT-0941,pairwise,authorization_true+localq_promoted_to_weighting,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0942,COMSOL_GATE4G,G4G-MUT-0942,pairwise,authorization_true+localq_promoted_to_weighting,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0943,COMSOL_GATE4G,G4G-MUT-0943,pairwise,authorization_true+v4_runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0944,COMSOL_GATE4G,G4G-MUT-0944,pairwise,authorization_true+v4_runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0945,COMSOL_GATE4G,G4G-MUT-0945,pairwise,authorization_true+v4_runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0946,COMSOL_GATE4G,G4G-MUT-0946,pairwise,authorization_true+v4_runtime_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0947,COMSOL_GATE4G,G4G-MUT-0947,pairwise,authorization_true+v4_runtime_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0948,COMSOL_GATE4G,G4G-MUT-0948,pairwise,authorization_true+v4_runtime_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0949,COMSOL_GATE4G,G4G-MUT-0949,pairwise,authorization_true+strong_claim_positive_output,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0950,COMSOL_GATE4G,G4G-MUT-0950,pairwise,authorization_true+strong_claim_positive_output,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0951,COMSOL_GATE4G,G4G-MUT-0951,pairwise,authorization_true+strong_claim_positive_output,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0952,COMSOL_GATE4G,G4G-MUT-0952,pairwise,authorization_true+strong_claim_positive_output,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0953,COMSOL_GATE4G,G4G-MUT-0953,pairwise,authorization_true+strong_claim_positive_output,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0954,COMSOL_GATE4G,G4G-MUT-0954,pairwise,authorization_true+strong_claim_positive_output,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0955,COMSOL_GATE4G,G4G-MUT-0955,pairwise,authorization_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0956,COMSOL_GATE4G,G4G-MUT-0956,pairwise,authorization_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0957,COMSOL_GATE4G,G4G-MUT-0957,pairwise,authorization_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0958,COMSOL_GATE4G,G4G-MUT-0958,pairwise,authorization_true+missing_source_sha,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0959,COMSOL_GATE4G,G4G-MUT-0959,pairwise,authorization_true+missing_source_sha,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0960,COMSOL_GATE4G,G4G-MUT-0960,pairwise,authorization_true+missing_source_sha,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
