replay_id,source_fixture_id,fixture_family,workstream,expected_nodi_disposition,actual_nodi_disposition,match_status,failure_reason,unexpected_pass,unexpected_accept,authorization_promotion,not_evidence 
G8C-REPLAY-03374,G7G-FIXTURE-03374,detection_probability_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03375,G7G-FIXTURE-03375,manifest_drift,BINDING,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-03376,G7G-FIXTURE-03376,field_alias_drift,local-Q,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03377,G7G-FIXTURE-03377,missing_optional_fields,V4,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03378,G7G-FIXTURE-03378,forbidden_true_flags,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03379,G7G-FIXTURE-03379,EDGE_fake_approval,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03380,G7G-FIXTURE-03380,QCH_fake_formal_sidecar,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03381,G7G-FIXTURE-03381,BINDING_fake_promotion,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03382,G7G-FIXTURE-03382,Gate2D_row_drift,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03383,G7G-FIXTURE-03383,runtime_spoofing,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03384,G7G-FIXTURE-03384,production_spoofing,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03385,G7G-FIXTURE-03385,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03386,G7G-FIXTURE-03386,yield_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03387,G7G-FIXTURE-03387,winner_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03388,G7G-FIXTURE-03388,detection_probability_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03389,G7G-FIXTURE-03389,manifest_drift,V4,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-03390,G7G-FIXTURE-03390,field_alias_drift,strong-claim,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03391,G7G-FIXTURE-03391,missing_optional_fields,EDGE,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03392,G7G-FIXTURE-03392,forbidden_true_flags,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03393,G7G-FIXTURE-03393,EDGE_fake_approval,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03394,G7G-FIXTURE-03394,QCH_fake_formal_sidecar,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03395,G7G-FIXTURE-03395,BINDING_fake_promotion,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03396,G7G-FIXTURE-03396,Gate2D_row_drift,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03397,G7G-FIXTURE-03397,runtime_spoofing,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03398,G7G-FIXTURE-03398,production_spoofing,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03399,G7G-FIXTURE-03399,JRC_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03400,G7G-FIXTURE-03400,yield_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03401,G7G-FIXTURE-03401,winner_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03402,G7G-FIXTURE-03402,detection_probability_leakage,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03403,G7G-FIXTURE-03403,manifest_drift,EDGE,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-03404,G7G-FIXTURE-03404,field_alias_drift,QCH,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03405,G7G-FIXTURE-03405,missing_optional_fields,BINDING,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03406,G7G-FIXTURE-03406,forbidden_true_flags,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03407,G7G-FIXTURE-03407,EDGE_fake_approval,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03408,G7G-FIXTURE-03408,QCH_fake_formal_sidecar,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03409,G7G-FIXTURE-03409,BINDING_fake_promotion,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03410,G7G-FIXTURE-03410,Gate2D_row_drift,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03411,G7G-FIXTURE-03411,runtime_spoofing,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03412,G7G-FIXTURE-03412,production_spoofing,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03413,G7G-FIXTURE-03413,JRC_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03414,G7G-FIXTURE-03414,yield_leakage,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03415,G7G-FIXTURE-03415,winner_leakage,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03416,G7G-FIXTURE-03416,detection_probability_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03417,G7G-FIXTURE-03417,manifest_drift,BINDING,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-03418,G7G-FIXTURE-03418,field_alias_drift,local-Q,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03419,G7G-FIXTURE-03419,missing_optional_fields,V4,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03420,G7G-FIXTURE-03420,forbidden_true_flags,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03421,G7G-FIXTURE-03421,EDGE_fake_approval,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03422,G7G-FIXTURE-03422,QCH_fake_formal_sidecar,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03423,G7G-FIXTURE-03423,BINDING_fake_promotion,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03424,G7G-FIXTURE-03424,Gate2D_row_drift,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03425,G7G-FIXTURE-03425,runtime_spoofing,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03426,G7G-FIXTURE-03426,production_spoofing,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03427,G7G-FIXTURE-03427,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03428,G7G-FIXTURE-03428,yield_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03429,G7G-FIXTURE-03429,winner_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03430,G7G-FIXTURE-03430,detection_probability_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03431,G7G-FIXTURE-03431,manifest_drift,V4,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-03432,G7G-FIXTURE-03432,field_alias_drift,strong-claim,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03433,G7G-FIXTURE-03433,missing_optional_fields,EDGE,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03434,G7G-FIXTURE-03434,forbidden_true_flags,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03435,G7G-FIXTURE-03435,EDGE_fake_approval,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03436,G7G-FIXTURE-03436,QCH_fake_formal_sidecar,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03437,G7G-FIXTURE-03437,BINDING_fake_promotion,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03438,G7G-FIXTURE-03438,Gate2D_row_drift,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03439,G7G-FIXTURE-03439,runtime_spoofing,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03440,G7G-FIXTURE-03440,production_spoofing,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03441,G7G-FIXTURE-03441,JRC_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03442,G7G-FIXTURE-03442,yield_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03443,G7G-FIXTURE-03443,winner_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03444,G7G-FIXTURE-03444,detection_probability_leakage,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03445,G7G-FIXTURE-03445,manifest_drift,EDGE,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-03446,G7G-FIXTURE-03446,field_alias_drift,QCH,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03447,G7G-FIXTURE-03447,missing_optional_fields,BINDING,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03448,G7G-FIXTURE-03448,forbidden_true_flags,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03449,G7G-FIXTURE-03449,EDGE_fake_approval,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03450,G7G-FIXTURE-03450,QCH_fake_formal_sidecar,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03451,G7G-FIXTURE-03451,BINDING_fake_promotion,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03452,G7G-FIXTURE-03452,Gate2D_row_drift,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03453,G7G-FIXTURE-03453,runtime_spoofing,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03454,G7G-FIXTURE-03454,production_spoofing,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03455,G7G-FIXTURE-03455,JRC_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03456,G7G-FIXTURE-03456,yield_leakage,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03457,G7G-FIXTURE-03457,winner_leakage,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03458,G7G-FIXTURE-03458,detection_probability_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03459,G7G-FIXTURE-03459,manifest_drift,BINDING,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-03460,G7G-FIXTURE-03460,field_alias_drift,local-Q,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03461,G7G-FIXTURE-03461,missing_optional_fields,V4,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03462,G7G-FIXTURE-03462,forbidden_true_flags,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03463,G7G-FIXTURE-03463,EDGE_fake_approval,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03464,G7G-FIXTURE-03464,QCH_fake_formal_sidecar,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03465,G7G-FIXTURE-03465,BINDING_fake_promotion,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03466,G7G-FIXTURE-03466,Gate2D_row_drift,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03467,G7G-FIXTURE-03467,runtime_spoofing,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03468,G7G-FIXTURE-03468,production_spoofing,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03469,G7G-FIXTURE-03469,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03470,G7G-FIXTURE-03470,yield_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03471,G7G-FIXTURE-03471,winner_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03472,G7G-FIXTURE-03472,detection_probability_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03473,G7G-FIXTURE-03473,manifest_drift,V4,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-03474,G7G-FIXTURE-03474,field_alias_drift,strong-claim,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03475,G7G-FIXTURE-03475,missing_optional_fields,EDGE,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03476,G7G-FIXTURE-03476,forbidden_true_flags,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03477,G7G-FIXTURE-03477,EDGE_fake_approval,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03478,G7G-FIXTURE-03478,QCH_fake_formal_sidecar,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03479,G7G-FIXTURE-03479,BINDING_fake_promotion,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03480,G7G-FIXTURE-03480,Gate2D_row_drift,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03481,G7G-FIXTURE-03481,runtime_spoofing,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03482,G7G-FIXTURE-03482,production_spoofing,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03483,G7G-FIXTURE-03483,JRC_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03484,G7G-FIXTURE-03484,yield_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03485,G7G-FIXTURE-03485,winner_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03486,G7G-FIXTURE-03486,detection_probability_leakage,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03487,G7G-FIXTURE-03487,manifest_drift,EDGE,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-03488,G7G-FIXTURE-03488,field_alias_drift,QCH,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03489,G7G-FIXTURE-03489,missing_optional_fields,BINDING,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-03490,G7G-FIXTURE-03490,forbidden_true_flags,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03491,G7G-FIXTURE-03491,EDGE_fake_approval,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03492,G7G-FIXTURE-03492,QCH_fake_formal_sidecar,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03493,G7G-FIXTURE-03493,BINDING_fake_promotion,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03494,G7G-FIXTURE-03494,Gate2D_row_drift,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03495,G7G-FIXTURE-03495,runtime_spoofing,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03496,G7G-FIXTURE-03496,production_spoofing,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-03497,G7G-FIXTURE-03497,JRC_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
