annulus_case_id,paired_baseline_case_id,baseline_pair_required,baseline_pair_status,old_rectangle_basis,new_trapezoid_annulus_basis,selected_annulus_basis,selection_basis,selection_source_system,edge_norm_definition,annulus_edge_norm_min,annulus_edge_norm_max,bin_schema,coordinate_frame_id,coordinate_frame_version,channel_cross_section_model,W_top_nm,depth_nm,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,particle_diameter_nm,particle_radius_nm,u_norm,u_nm,x_local_norm_min,x_local_norm_max,local_center_accessible_width_nm,local_half_width_nm,wall_distance_model,d_nearest_wall_nm,surface_gap_for_particle_nm,nearest_wall_id,bin_accessible,bin_particle_center_support_status,blocked_reason,annulus_mapping_delta_vs_rectangle,annulus_range_shift,mapping_status,selection_status,blocked_bins,annulus_impact_status,no_neighbor_fill_for_blocked_bins,small_n_context_not_recommendation,not_route_selection_claim,claim_boundary,impact_matrix_version,row_id,matrix_axis,geometry_case_id,source_artifacts_json,allowed_use,blocked_use,not_detection_probability,not_winner,not_yield,not_qch_weighted,not_true_W_eff,not_optical_solver_output
ANN-D1200-TH83-P300-U0.50,ANN-D1200-TH90-P300-U0.50,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,300.0,150.0,0.5,600.0,0.5,0.8,50.40557927886002,25.20278963943001,trapezoid_signed_wall_distance_v1,162.50746593362106,12.507465933621036,right_side,True,open,,-0.8739860518028499,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P300-U0.50,selected_annulus_sidewall_remap,ANN-D1200-TH83-P300-U0.50,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P300-U0.65,ANN-D1200-TH90-P300-U0.65,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,300.0,150.0,0.65,780.0,0.5,0.8,6.203137353814384,3.101568676907192,trapezoid_signed_wall_distance_v1,151.53922502715776,1.5392250271577228,right_side,True,open,,-0.9844921566154641,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P300-U0.65,selected_annulus_sidewall_remap,ANN-D1200-TH83-P300-U0.65,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P300-U0.85,ANN-D1200-TH90-P300-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,300.0,150.0,0.85,1020.0,0.5,0.8,0.0,0.0,trapezoid_signed_wall_distance_v1,123.8298076370801,-26.17019236291993,left_side,False,blocked,sidewall_clearance_below_particle_radius,-1.0,blocked_at_this_slice,blocked_bin_no_neighbor_fill,context_remap_only_not_recommendation,1,annulus_slice_blocked,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P300-U0.85,selected_annulus_sidewall_remap,ANN-D1200-TH83-P300-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH80-P100-U0.15,ANN-D1200-TH90-P100-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,80.0,10.0,100.0,50.0,0.15,180.0,0.5,0.8,334.9796257563782,167.4898128781891,trapezoid_signed_wall_distance_v1,132.4726331365023,82.47263313650231,right_side,True,open,,-0.1625509356090545,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH80-P100-U0.15,selected_annulus_sidewall_remap,ANN-D1200-TH80-P100-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH80-P100-U0.35,ANN-D1200-TH90-P100-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,80.0,10.0,100.0,50.0,0.35,420.0,0.5,0.8,250.34267501631498,125.17133750815749,trapezoid_signed_wall_distance_v1,111.63485181647064,61.63485181647064,right_side,True,open,,-0.37414331245921256,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH80-P100-U0.35,selected_annulus_sidewall_remap,ANN-D1200-TH80-P100-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH80-P100-U0.50,ANN-D1200-TH90-P100-U0.50,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,80.0,10.0,100.0,50.0,0.5,600.0,0.5,0.8,186.86496196126762,93.43248098063381,trapezoid_signed_wall_distance_v1,96.00651582644693,46.00651582644693,right_side,True,open,,-0.5328375950968309,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH80-P100-U0.50,selected_annulus_sidewall_remap,ANN-D1200-TH80-P100-U0.50,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH80-P100-U0.65,ANN-D1200-TH90-P100-U0.65,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,80.0,10.0,100.0,50.0,0.65,780.0,0.5,0.8,123.38724890622024,61.69362445311012,trapezoid_signed_wall_distance_v1,80.37817983642319,30.378179836423186,right_side,True,open,,-0.6915318777344495,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH80-P100-U0.65,selected_annulus_sidewall_remap,ANN-D1200-TH80-P100-U0.65,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH80-P100-U0.85,ANN-D1200-TH90-P100-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,80.0,10.0,100.0,50.0,0.85,1020.0,0.5,0.8,38.75029816615706,19.37514908307853,trapezoid_signed_wall_distance_v1,59.540398516391555,9.540398516391551,right_side,True,open,,-0.9031242545846073,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH80-P100-U0.85,selected_annulus_sidewall_remap,ANN-D1200-TH80-P100-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH80-P220-U0.15,ANN-D1200-TH90-P220-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,80.0,10.0,220.0,110.0,0.15,180.0,0.5,0.8,213.1284323300888,106.5642161650444,trapezoid_signed_wall_distance_v1,162.4726331365023,52.47263313650231,right_side,True,open,,-0.467178919174778,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH80-P220-U0.15,selected_annulus_sidewall_remap,ANN-D1200-TH80-P220-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH80-P220-U0.35,ANN-D1200-TH90-P220-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,80.0,10.0,220.0,110.0,0.35,420.0,0.5,0.8,128.4914815900256,64.2457407950128,trapezoid_signed_wall_distance_v1,141.63485181647064,31.634851816470643,right_side,True,open,,-0.6787712960249359,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH80-P220-U0.35,selected_annulus_sidewall_remap,ANN-D1200-TH80-P220-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH80-P220-U0.50,ANN-D1200-TH90-P220-U0.50,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,80.0,10.0,220.0,110.0,0.5,600.0,0.5,0.8,65.01376853497824,32.50688426748912,trapezoid_signed_wall_distance_v1,126.00651582644693,16.00651582644693,right_side,True,open,,-0.8374655786625544,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH80-P220-U0.50,selected_annulus_sidewall_remap,ANN-D1200-TH80-P220-U0.50,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH80-P220-U0.65,ANN-D1200-TH90-P220-U0.65,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,80.0,10.0,220.0,110.0,0.65,780.0,0.5,0.8,1.5360554799308357,0.7680277399654178,trapezoid_signed_wall_distance_v1,110.3781798364232,0.37817983642319053,right_side,True,open,,-0.9961598613001729,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH80-P220-U0.65,selected_annulus_sidewall_remap,ANN-D1200-TH80-P220-U0.65,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH80-P220-U0.85,ANN-D1200-TH90-P220-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,80.0,10.0,220.0,110.0,0.85,1020.0,0.5,0.8,0.0,0.0,trapezoid_signed_wall_distance_v1,69.08079703278311,-40.91920296721689,left_side,False,blocked,sidewall_clearance_below_particle_radius,-1.0,blocked_at_this_slice,blocked_bin_no_neighbor_fill,context_remap_only_not_recommendation,1,annulus_slice_blocked,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH80-P220-U0.85,selected_annulus_sidewall_remap,ANN-D1200-TH80-P220-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
