route_key,wavelength_nm,width_nm,depth_nm,ev_pass_criterion_id,ev_pass_criterion_claim_level,ev_prior_score_p10_relative_proxy,ev_polydispersity_profile_id,ev_polydispersity_pass_fraction_proxy,contaminant_panel_id,contaminant_pass_fraction,contaminant_overlap_relative_proxy,contaminants_included_in_route_score,anchor_particles_included,biological_specificity_claim_allowed,true_ev_concentration_claim_allowed,count_or_concentration_interpretation_allowed,coincidence_event_overlap_proxy_definition,coincidence_event_overlap_proxy_label,coincidence_claim_level
532/W900/D800,532,900,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.260223177327919,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D900,532,900,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.25901090714260905,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D1000,532,900,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.27406325031181555,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D1100,532,900,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3042452874467612,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D1200,532,900,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2820355555541263,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D1300,532,900,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2768761410141246,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D1400,532,900,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2722262044959353,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D1500,532,900,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2926573822422953,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D500,532,1000,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5614358895453967,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D550,532,1000,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.48428071482256285,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D600,532,1000,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.43228236923687363,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D650,532,1000,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.35648681694239265,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D700,532,1000,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.30507048842773427,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D800,532,1000,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.26005849544101334,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D900,532,1000,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2696292431386232,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D1000,532,1000,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.27686783649342583,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D1100,532,1000,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3014507868778007,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D1200,532,1000,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.27737733375552576,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D1300,532,1000,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2724872409398257,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D1400,532,1000,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2829205115554355,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1000/D1500,532,1000,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2906183560886976,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D500,532,1100,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.6313706005451669,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D550,532,1100,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5299297969618415,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D600,532,1100,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4628682324094724,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D650,532,1100,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3693504381762093,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D700,532,1100,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.31749650402252994,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D800,532,1100,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.261539423470408,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D900,532,1100,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2582010711543409,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D1000,532,1100,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2865616088244135,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D1100,532,1100,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3009326247604414,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D1200,532,1100,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2759484826793566,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D1300,532,1100,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.27973333000407485,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D1400,532,1100,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.28109186976314,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1100/D1500,532,1100,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2763089920690939,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1200/D500,532,1200,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.6601876754422655,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1200/D550,532,1200,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5600119529944048,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1200/D600,532,1200,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.47712456523586066,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1200/D650,532,1200,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.40486765704243693,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1200/D700,532,1200,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.33873665894812505,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1200/D800,532,1200,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.26860369493130865,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1200/D900,532,1200,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2726902733096037,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1200/D1000,532,1200,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2846813287686648,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1200/D1100,532,1200,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2950730931327271,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1200/D1200,532,1200,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.27397190147082007,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W1200/D1300,532,1200,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.27642239644897415,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
