route_key,wavelength_nm,width_nm,depth_nm,comparison_stratum,aggregation_scope,aggregation_particle_family,aggregation_particle_filter_id,aggregation_weighting_id,aggregation_metric_id,aggregation_quantile,anchor_particles_included,contaminants_included_in_route_score,bfp_roi_score,bfp_roi_total_deltaI_proxy,bfp_roi_cross_term_proxy,bfp_roi_self_term_proxy,bfp_roi_cross_term_fraction,bfp_roi_self_term_fraction,bfp_roi_interference_dominant_flag,bfp_roi_cross_term_sign,bfp_roi_scalar_sign,bfp_roi_sign_agreement_with_scalar,bfp_roi_negative_cross_term_flag,bfp_roi_cross_term_claim_level,bfp_roi_operator_id,bfp_roi_mask_id,audit_bfp_jacobian_applied,audit_bfp_coordinate_frame,audit_bfp_jacobian_source_id,audit_bfp_jacobian_formula_id,audit_bfp_jacobian_unit_test_status,raw_roi_vs_scalar_score_ratio_diagnostic,raw_roi_vs_scalar_score_ratio_claim_level,bfp_roi_rank_in_stratum,bfp_roi_rank_percentile_in_stratum,v1_scalar_rank_in_stratum_for_bfp_audit,v1_scalar_rank_percentile_in_stratum_for_bfp_audit,roi_vs_scalar_percentile_delta,rank_delta_bfp_minus_scalar,percentile_delta_bfp_minus_scalar,rank_inversion_flag,rank_inversion_severity,rank_inversion_reason_codes
532/W600/D1000,532,600,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-5.87481112021972,-5.87481112021972,-26.621957148732566,0.018891260707146737,0.9992908911752055,0.0007091088247945194,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,21.681370907340025,diagnostic_only_not_gate,519,0.09281961471103328,113,0.8038528896672504,-0.7110332749562172,406,-0.7110332749562172,True,major,BFP.RANK_SHIFT_MAJOR
532/W600/D1100,532,600,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.95796180001769,-6.95796180001769,-28.983142573411023,0.018926128950437486,0.999347421415187,0.000652578584813036,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,23.939735168057414,diagnostic_only_not_gate,544,0.04903677758318736,174,0.6970227670753064,-0.647985989492119,370,-0.647985989492119,True,major,BFP.RANK_SHIFT_MAJOR
532/W600/D1200,532,600,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-7.931580669497566,-7.931580669497566,-30.948211178262444,0.018956630852810154,0.9993878474463774,0.0006121525536226218,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,27.222889364675222,diagnostic_only_not_gate,559,0.02276707530647981,177,0.691768826619965,-0.6690017513134852,382,-0.6690017513134852,True,major,BFP.RANK_SHIFT_MAJOR
532/W600/D1300,532,600,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-8.691517979384773,-8.691517979384773,-32.45785268183689,0.018983520962256722,0.9994154750529356,0.0005845249470642879,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,30.574680568197692,diagnostic_only_not_gate,563,0.015761821366024553,155,0.7302977232924693,-0.7145359019264448,408,-0.7145359019264448,True,major,BFP.RANK_SHIFT_MAJOR
532/W600/D1400,532,600,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-9.160707637175861,-9.160707637175861,-33.46692684343096,0.019007391927912475,0.999432376836366,0.0005676231636339403,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,31.94695231541729,diagnostic_only_not_gate,568,0.007005253940455369,163,0.7162872154115587,-0.7092819614711033,405,-0.7092819614711033,True,major,BFP.RANK_SHIFT_MAJOR
532/W600/D1500,532,600,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-9.412335772270334,-9.412335772270334,-33.94561069436266,0.019028715268652612,0.9994397492333377,0.0005602507666622441,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,32.462335790453146,diagnostic_only_not_gate,569,0.005253940455341555,170,0.7040280210157619,-0.6987740805604203,399,-0.6987740805604203,True,major,BFP.RANK_SHIFT_MAJOR
532/W700/D500,532,700,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-0.7927845976180042,-0.7927845976180042,-10.020565789656448,0.019201622304871584,0.9980874435116899,0.001912556488310166,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,2.668441050594768,diagnostic_only_not_gate,165,0.7127845884413311,184,0.679509632224168,0.03327495621716303,-19,0.03327495621716303,False,none,
532/W700/D550,532,700,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.015869478390998,-1.015869478390998,-11.375150712558646,0.01925884321922587,0.9983097989303482,0.0016902010696517491,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,3.263896950629921,diagnostic_only_not_gate,197,0.6567425569176883,205,0.6427320490367776,0.014010507880910739,-8,0.014010507880910739,False,none,
532/W700/D600,532,700,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.271547517018619,-1.271547517018619,-12.758166139603897,0.019310655191655084,0.998488695733768,0.0015113042662320145,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,4.463645495018006,diagnostic_only_not_gate,230,0.5989492119089317,158,0.7250437828371279,-0.1260945709281962,72,-0.1260945709281962,False,none,
532/W700/D650,532,700,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.5799864535599688,-1.5799864535599688,-14.159827203030336,0.019357894702080117,0.9986347667677195,0.0013652332322804572,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,5.86782779054238,diagnostic_only_not_gate,259,0.5481611208406305,110,0.8091068301225919,-0.26094570928196137,149,-0.26094570928196137,True,major,BFP.RANK_SHIFT_MAJOR
532/W700/D700,532,700,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.8830011284649406,-1.8830011284649406,-15.57023613772704,0.019401219677753528,0.9987555053890629,0.0012444946109370725,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,7.139217061219449,diagnostic_only_not_gate,285,0.5026269702276708,105,0.8178633975481611,-0.3152364273204903,180,-0.3152364273204903,True,major,BFP.RANK_SHIFT_MAJOR
532/W700/D800,532,700,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-2.62414882276216,-2.62414882276216,-18.377566342488365,0.01947813812603391,0.9989412354714607,0.0010587645285392825,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,10.393426914165216,diagnostic_only_not_gate,336,0.4133099824868651,89,0.8458844133099825,-0.4325744308231174,247,-0.4325744308231174,True,major,BFP.RANK_SHIFT_MAJOR
532/W700/D900,532,700,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-3.4413285390742123,-3.4413285390742123,-21.101399843428517,0.019544587948583998,0.9990746347535696,0.0009253652464303973,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,13.341879992039427,diagnostic_only_not_gate,390,0.318739054290718,96,0.8336252189141856,-0.5148861646234676,294,-0.5148861646234676,True,major,BFP.RANK_SHIFT_MAJOR
532/W700/D1000,532,700,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-4.347930412437518,-4.347930412437518,-23.664846023275977,0.01960127900631607,0.9991723987156572,0.0008276012843427104,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,15.987292178834517,diagnostic_only_not_gate,452,0.2101576182136602,114,0.8021015761821366,-0.5919439579684764,338,-0.5919439579684764,True,major,BFP.RANK_SHIFT_MAJOR
532/W700/D1100,532,700,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-5.254181331565599,-5.254181331565599,-25.978107284940858,0.019622241074196505,0.9992452325094558,0.0007547674905441718,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,17.617094410046086,diagnostic_only_not_gate,499,0.12784588441331002,186,0.6760070052539404,-0.5481611208406304,313,-0.5481611208406304,True,major,BFP.RANK_SHIFT_MAJOR
532/W700/D1200,532,700,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.044567159608445,-6.044567159608445,-27.990209559696332,0.019640448889424837,0.9992988020684365,0.0007011979315635222,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,21.161609196763123,diagnostic_only_not_gate,526,0.08056042031523647,160,0.7215411558669002,-0.6409807355516637,366,-0.6409807355516637,True,major,BFP.RANK_SHIFT_MAJOR
532/W700/D1300,532,700,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.821824611783001,-6.821824611783001,-29.644849778538706,0.019656384349630913,0.9993373769904782,0.0006626230095217953,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,25.05237029125434,diagnostic_only_not_gate,541,0.05429071803852892,116,0.798598949211909,-0.7443082311733801,425,-0.7443082311733801,True,major,BFP.RANK_SHIFT_MAJOR
532/W700/D1400,532,700,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-7.369455831897409,-7.369455831897409,-30.89603267517233,0.019670426552151565,0.9993637399580585,0.0006362600419414154,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,26.77164613652473,diagnostic_only_not_gate,551,0.03677758318739055,126,0.7810858143607706,-0.7443082311733801,425,-0.7443082311733801,True,major,BFP.RANK_SHIFT_MAJOR
532/W700/D1500,532,700,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-7.716328524153281,-7.716328524153281,-31.70925135534471,0.019682877270429482,0.9993796552658804,0.0006203447341195864,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,26.462301307015927,diagnostic_only_not_gate,556,0.028021015761821366,178,0.6900175131348512,-0.6619964973730298,378,-0.6619964973730298,True,major,BFP.RANK_SHIFT_MAJOR
532/W800/D500,532,800,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-0.607858946130183,-0.607858946130183,-9.031582863736848,0.01965055541231327,0.9978289637994817,0.002171036200518235,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,1.4561869469232118,diagnostic_only_not_gate,131,0.7723292469352014,388,0.32224168126094566,0.4500875656742558,-257,0.4500875656742558,True,major,BFP.RANK_SHIFT_MAJOR
532/W800/D550,532,800,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-0.7954106439661567,-0.7954106439661567,-10.27357103849452,0.019701324705904404,0.9980859998637227,0.0019140001362772442,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,2.033814320007467,diagnostic_only_not_gate,166,0.7110332749562172,357,0.3765323992994746,0.3345008756567426,-191,0.3345008756567426,True,major,BFP.RANK_SHIFT_MAJOR
532/W800/D600,532,800,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-0.9919866462383558,-0.9919866462383558,-11.546542226878264,0.01974719505080442,0.9982926940239482,0.0017073059760518174,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,2.9020988860910077,diagnostic_only_not_gate,192,0.6654991243432574,271,0.5271453590192645,0.1383537653239929,-79,0.1383537653239929,False,none,
532/W800/D650,532,800,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.2391179302016055,-1.2391179302016055,-12.842001342754108,0.019788961367661447,0.998461414709792,0.0015385852902079855,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,4.301519044617611,diagnostic_only_not_gate,224,0.6094570928196147,167,0.7092819614711033,-0.09982486865148865,57,-0.09982486865148865,False,none,
532/W800/D700,532,800,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.5020777043207891,-1.5020777043207891,-14.151307223933538,0.019827240726543814,0.9986008713151379,0.0013991286848620982,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,5.494023740268844,diagnostic_only_not_gate,251,0.5621716287215411,120,0.7915936952714536,-0.22942206654991248,131,-0.22942206654991248,False,none,
532/W800/D800,532,800,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-2.1108860957411446,-2.1108860957411446,-16.77652094147614,0.019895199603729753,0.9988155092469356,0.0011844907530643412,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,8.245557942536678,diagnostic_only_not_gate,302,0.4728546409807356,95,0.8353765323992994,-0.36252189141856384,207,-0.36252189141856384,True,major,BFP.RANK_SHIFT_MAJOR
532/W800/D900,532,800,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-2.7961997702315116,-2.7961997702315116,-19.35239596523933,0.019953978001386864,0.9989699763807773,0.001030023619222772,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,11.152070895911093,diagnostic_only_not_gate,352,0.38528896672504376,86,0.851138353765324,-0.4658493870402802,266,-0.4658493870402802,True,major,BFP.RANK_SHIFT_MAJOR
